match_id,status_type,team_id,team_name,is_home,result,home_score,away_score,player_id,player_name,position,substitute,minutesPlayed,rating,goals,penalty_goals,goalAssist,expectedGoals,expectedAssists,totalShots,onTargetScoringAttempt,bigChanceCreated,bigChanceMissed,keyPass,hitWoodwork,duelWon,duelLost,unsuccessfulTouch,dispossessed,progressiveBallCarriesCount,ballCarriesCount,errorLeadToAShot,errorLeadToAGoal,wonTackle,interceptionWon,ballRecovery,totalClearance,blockedScoringAttempt,accuratePass,totalPass,accurateLongBalls,totalLongBalls,accurateCross,totalCross,accurateOppositionHalfPasses,yellow_card,red_card,yellow_red,discipline_points,fouls,wasFouled,penaltyWon,penaltyConceded,penaltyMiss,possessionLostCtrl,aerialWon,aerialLost,challengeLost,outfielderBlock,clearanceOffLine,ownGoals,totalOffside,saves,team_clean_sheet,goals_conceded_while_playing,goals_for_while_playing
15269903,finished,36833,Atlético Tucumán,True,W,0,0,546316,Ezequiel Ham,M,False,74.0,6.8,,0,0.0,,,3,,,,1.0,,1.0,3.0,2.0,,,9.0,,,,1.0,6.0,,2.0,31.0,38.0,2.0,2.0,2.0,4.0,17.0,1,0,0,-1,1.0,,,,,13.0,,1.0,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1177668,Franco Nicola,F,False,62.0,6.6,,0,0.0,,,1,1.0,,,1.0,,4.0,8.0,1.0,,,12.0,,,,,6.0,,,17.0,22.0,1.0,2.0,1.0,4.0,9.0,0,0,0,0,1.0,1.0,,,,11.0,1.0,4.0,2.0,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,107397,Leandro Díaz,F,False,90.0,6.0,,0,0.0,,,7,1.0,,1.0,1.0,,5.0,7.0,1.0,1.0,,2.0,,,,,2.0,2.0,,4.0,9.0,,,,,3.0,0,0,0,0,3.0,2.0,,,,7.0,3.0,4.0,,,,,3.0,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,939935,Nicolás Laméndola,F,False,88.0,7.5,,0,0.0,,,0,,,,5.0,,6.0,3.0,4.0,2.0,3.0,13.0,,,,,5.0,,,30.0,37.0,1.0,1.0,3.0,10.0,21.0,0,0,0,0,,2.0,,,,22.0,,,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1464531,Manuel Brondo,F,True,28.0,6.5,,0,0.0,,,0,,,,,,2.0,4.0,3.0,,,3.0,,,1.0,,,,,3.0,6.0,,,,,3.0,0,0,0,0,1.0,1.0,,,,8.0,,1.0,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,944621,Gabriel Compagnucci,D,True,16.0,6.8,,0,0.0,,,2,,1.0,,2.0,,1.0,2.0,,,,1.0,,,,,1.0,,1.0,8.0,10.0,,1.0,,,5.0,0,0,0,0,1.0,1.0,,,,2.0,,1.0,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,975220,Javier Domínguez,M,True,16.0,6.8,,0,0.0,,,0,,,,1.0,,1.0,1.0,,,,4.0,,,1.0,,2.0,1.0,,13.0,15.0,1.0,1.0,1.0,1.0,11.0,1,0,0,-1,2.0,,,,,2.0,,,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1588235,Lautaro Agustin Godoy,M,True,2.0,,,0,0.0,,,0,,,,,,1.0,1.0,,,,5.0,,,1.0,,1.0,,,5.0,6.0,,,,,3.0,0,0,0,0,1.0,,,,,1.0,,,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,895734,Tomás Durso,G,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,2124488,Ramiro Paunero,D,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1807930,Clever Ferreira,D,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,2038763,Luciano Vallejo,D,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,913655,Maximiliano Villa,D,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,155715,Martín Benítez,M,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,2443984,Martín Ortega,F,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,2266402,Carlos Abeldano,F,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,65676,Central Córdoba,False,L,0,0,147351,Alan Aguerre,G,False,90.0,8.0,,0,0.0,,,0,,,,,,2.0,,,,,4.0,,,,,13.0,2.0,,19.0,36.0,15.0,32.0,,,12.0,0,0,0,0,,1.0,,,,17.0,2.0,,,,,,,0,True,0,0
15269903,finished,65676,Central Córdoba,False,L,0,0,884931,Santiago Moyano,D,False,90.0,6.7,,0,0.0,,,0,,,,,,2.0,3.0,,,,5.0,,,,2.0,6.0,3.0,,14.0,20.0,1.0,6.0,,1.0,2.0,0,0,0,0,1.0,,,,,9.0,,1.0,1.0,,,,,0,True,0,0
15269903,finished,65676,Central Córdoba,False,L,0,0,895336,Alejandro Maciel,D,False,90.0,7.1,,0,0.0,,,0,,,,,,7.0,8.0,,,,6.0,,,2.0,1.0,1.0,13.0,,16.0,27.0,1.0,6.0,,,5.0,0,0,0,0,1.0,,,,,11.0,5.0,6.0,1.0,1.0,,,,0,True,0,0
15269903,finished,65676,Central Córdoba,False,L,0,0,1087335,Facundo Mansilla,D,False,90.0,7.0,,0,0.0,,,0,,,,,,5.0,3.0,,1.0,1.0,7.0,,,2.0,4.0,3.0,5.0,,19.0,33.0,,8.0,,,3.0,0,0,0,0,2.0,1.0,,,,15.0,3.0,,,1.0,,,,0,True,0,0
15269903,finished,65676,Central Córdoba,False,L,0,0,947210,Leonardo Marchi,D,False,45.0,6.5,,0,0.0,,,0,,,,,,1.0,2.0,1.0,,,4.0,,,,,1.0,1.0,,5.0,11.0,1.0,2.0,,2.0,4.0,1,0,0,-1,1.0,,,,,9.0,1.0,1.0,,,,,,0,True,0,0
15269903,finished,65676,Central Córdoba,False,L,0,0,992100,Marco Iacobellis,M,False,45.0,6.9,,0,0.0,,,0,,,,,,6.0,3.0,4.0,,,6.0,,,1.0,,1.0,,,4.0,6.0,1.0,1.0,,,3.0,0,0,0,0,1.0,2.0,,,,6.0,1.0,1.0,1.0,,,,,0,True,0,0
15269903,finished,65676,Central Córdoba,False,L,0,0,793850,Matías Vera,M,False,45.0,6.7,,0,0.0,,,0,,,,,,2.0,3.0,1.0,,,6.0,,,1.0,,,,,12.0,13.0,2.0,2.0,,1.0,5.0,1,0,0,-1,1.0,1.0,,,,3.0,,1.0,1.0,,,,,0,True,0,0
