match_id,date,team_id,team_name,prom_ultimos_5_shots_on_target,prom_ultimos_5_chances_created,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_saves,prom_ultimos_5_diferencia_duelos,prom_ultimos_5_diferencia_recuperaciones_perdidas,prom_ultimos_5_precision_pases
m_1hukZb,2026-03-21,t_1DVMAZ,Defensa y Justicia,4.4,8.6,344.0,414.0,31.6,57.0,17.8,15.0,19.4,42.6,18.2,15.0,49.0,25.2,2.8,7.2,14.4,7.6,20.4,8.6,11.8,2.6,-23.2,41.4,0.8309178743961353
m_2NfZWl,2026-04-07,t_1DVMAZ,Defensa y Justicia,5.0,8.0,314.6,379.0,28.2,52.6,15.2,15.2,18.8,42.4,17.2,15.2,48.0,32.8,3.4,7.8,12.6,6.8,20.0,8.8,11.2,3.0,-23.6,41.2,0.8300791556728232
m_3SYDN1,2026-04-13,t_1DVMAZ,Defensa y Justicia,5.2,8.2,330.0,396.2,27.6,55.4,16.2,14.8,16.0,46.8,16.0,15.6,47.4,30.4,3.0,7.4,14.4,7.6,20.8,7.2,13.6,3.0,-30.8,39.8,0.8329126703685008
m_2qTx0J,2026-04-18,t_1DVMAZ,Defensa y Justicia,5.4,8.8,337.0,404.6,30.4,56.0,19.2,17.0,14.0,49.8,14.6,16.8,48.4,28.4,2.6,7.8,15.8,7.4,20.0,5.8,14.2,3.2,-35.8,41.0,0.8329214038556599
m_3puHKN,2026-04-23,t_1DVMAZ,Defensa y Justicia,4.4,8.0,331.8,400.6,27.4,52.4,17.6,16.0,14.0,50.8,14.6,19.8,49.2,30.8,2.8,8.6,17.6,8.0,19.8,6.2,13.6,2.8,-36.8,41.2,0.8282576135796306
m_019qHk,2026-05-04,t_1DVMAZ,Defensa y Justicia,3.4,7.4,335.2,404.6,29.0,53.8,17.4,15.6,14.0,50.4,13.0,19.2,51.4,27.6,2.0,6.8,18.8,8.2,22.0,6.6,15.4,2.6,-36.4,43.2,0.8284725654967869
m_4cBLTF,2026-07-24,t_1DVMAZ,Defensa y Justicia,3.0,8.2,350.8,431.6,34.2,58.6,21.2,16.6,15.6,53.0,14.4,18.6,54.4,18.8,1.6,7.2,20.2,8.4,23.2,7.0,16.2,2.0,-37.4,46.0,0.8127896200185357
m_1R2IMx,2026-07-29,t_1DVMAZ,Defensa y Justicia,3.4,8.4,373.4,457.2,40.0,62.6,21.6,18.8,15.4,51.4,14.0,18.4,54.6,18.0,1.2,7.0,17.6,7.6,22.0,7.4,14.6,2.2,-36.0,47.0,0.8167104111986002
m_2xdOyu,2026-08-01,t_1DVMAZ,Defensa y Justicia,3.6,6.8,363.8,450.0,35.4,62.6,16.8,16.2,17.2,52.2,14.0,16.4,52.8,27.8,1.8,7.6,18.0,7.0,24.0,9.2,14.8,2.4,-35.0,45.8,0.8084444444444444
m_208YJA,2026-08-09,t_1DVMAZ,Defensa y Justicia,5.0,8.0,378.8,468.6,38.6,64.8,21.4,18.4,19.2,50.4,16.6,14.8,54.6,24.2,2.0,7.2,17.4,7.6,22.0,9.0,13.0,3.4,-31.2,47.0,0.8083653435766112
m_43tFlq,2026-08-17,t_1DVMAZ,Defensa y Justicia,6.0,9.6,388.8,480.6,37.8,63.8,21.8,20.0,22.0,49.4,21.0,16.2,56.0,25.8,2.4,7.2,18.2,6.8,19.8,8.4,11.4,3.4,-27.4,49.2,0.8089887640449438
m_4Llsds,2026-08-23,t_1DVMAZ,Defensa y Justicia,6.4,9.6,376.4,468.6,34.8,58.6,20.0,20.0,23.0,52.2,21.4,18.0,56.4,29.4,2.0,7.0,17.4,8.2,19.6,9.2,10.4,3.6,-29.2,48.2,0.8032437046521553
m_300q44,2026-08-31,t_1DVMAZ,Defensa y Justicia,6.0,9.0,315.6,403.8,26.6,47.8,16.6,19.0,23.4,52.2,21.4,20.0,58.8,41.8,4.2,8.4,18.4,7.8,18.2,9.2,9.0,4.0,-28.8,51.0,0.7815750371471025
m_0NaY2x,2026-09-06,t_1DVMAZ,Defensa y Justicia,5.2,9.2,315.0,398.8,26.0,45.4,18.0,19.8,24.2,50.0,23.8,21.2,58.8,36.4,3.6,8.6,18.6,8.8,14.6,7.4,7.2,3.8,-25.8,50.0,0.7898696088264794
m_0v5efb,2026-09-11,t_1DVMAZ,Defensa y Justicia,4.4,8.4,315.2,405.6,29.0,50.8,14.4,17.8,24.6,50.4,22.0,21.4,61.2,40.2,4.0,8.0,18.4,7.2,17.2,8.4,8.8,3.2,-25.8,54.0,0.777120315581854
m_3L4LL7,2026-01-24,t_1Fzy5s,River Plate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_01aTkm,2026-01-28,t_1Fzy5s,River Plate,7.0,9.0,396.0,368.0,39.0,74.0,24.0,14.0,11.0,44.0,14.0,9.0,53.0,27.0,6.0,8.0,11.0,7.0,6.0,3.0,3.0,2.0,-33.0,46.0,1.076086956521739
m_4aRjxN,2026-02-02,t_1Fzy5s,River Plate,7.5,10.5,476.0,501.5,44.5,80.0,20.0,14.0,15.0,46.0,13.0,13.5,51.5,23.0,3.5,7.0,16.5,9.0,14.5,6.0,8.5,1.5,-31.0,42.5,0.9491525423728814
m_0k3gzI,2026-02-07,t_1Fzy5s,River Plate,6.333333333333333,11.0,463.6666666666667,508.0,37.666666666666664,77.0,18.0,16.333333333333332,15.666666666666666,48.333333333333336,12.666666666666666,14.0,48.666666666666664,22.0,3.0,7.333333333333333,16.0,9.666666666666666,15.333333333333334,7.0,8.333333333333334,2.0,-32.666666666666664,39.0,0.9127296587926509
m_064D4L,2026-02-13,t_1Fzy5s,River Plate,6.0,10.75,462.0,523.25,35.0,79.5,22.5,17.25,16.5,48.25,13.5,14.25,49.5,19.25,2.25,7.0,16.5,10.0,15.75,7.25,8.5,2.0,-31.75,39.5,0.882943143812709
m_4JeqYL,2026-02-22,t_1Fzy5s,River Plate,5.0,9.8,434.2,505.4,35.2,73.6,20.0,16.2,16.0,50.6,14.6,14.2,51.0,18.8,2.6,6.6,17.8,9.4,16.4,6.6,9.8,2.4,-34.6,41.6,0.8591214879303521
m_25L4uT,2026-02-26,t_1Fzy5s,River Plate,4.6,9.4,444.6,545.0,35.6,73.2,18.2,16.0,18.4,53.2,16.0,17.2,53.6,18.0,2.2,6.0,22.8,10.4,20.6,8.4,12.2,2.6,-34.8,43.2,0.8157798165137614
m_1IrvXt,2026-03-03,t_1Fzy5s,River Plate,4.6,11.2,422.0,521.8,34.4,68.8,16.2,16.6,19.0,55.8,18.0,18.0,54.8,18.6,2.0,5.8,22.2,9.8,20.6,7.8,12.8,2.6,-36.8,45.0,0.8087389804522805
m_2e6Rvv,2026-03-13,t_1Fzy5s,River Plate,4.4,11.2,431.4,532.0,38.0,65.6,15.6,14.6,18.4,53.0,18.0,18.6,54.4,21.8,2.0,4.6,22.0,9.2,21.2,7.4,13.8,2.8,-34.6,45.2,0.8109022556390978
m_1fJ2Fa,2026-03-15,t_1Fzy5s,River Plate,4.8,10.2,413.2,504.8,37.8,56.6,11.0,13.0,18.8,50.4,18.0,19.4,51.6,25.2,2.4,4.6,22.4,7.6,21.2,7.8,13.4,3.2,-31.6,44.0,0.8185419968304279
m_38Dq9r,2026-03-22,t_1Fzy5s,River Plate,7.0,14.6,471.4,554.4,40.2,61.6,11.8,16.2,18.0,47.2,16.4,18.4,49.0,22.2,1.8,4.6,19.0,7.8,20.0,7.8,12.2,2.6,-29.2,41.2,0.8502886002886003
m_0X7bQS,2026-04-05,t_1Fzy5s,River Plate,6.6,14.0,449.4,523.4,38.4,59.6,13.8,16.0,16.6,45.0,15.2,17.2,46.8,24.2,2.0,4.4,15.8,7.2,18.0,6.8,11.2,2.2,-28.4,39.6,0.8586167367214368
m_3RgxwY,2026-04-12,t_1Fzy5s,River Plate,6.0,12.2,449.0,523.0,37.0,58.0,15.8,15.8,16.8,42.2,15.2,16.0,46.0,23.0,2.4,4.8,14.8,7.2,16.8,6.8,10.0,2.6,-25.4,38.8,0.858508604206501
m_0FlMqm,2026-04-19,t_1Fzy5s,River Plate,6.2,11.4,410.0,483.8,31.6,59.4,14.8,17.8,18.0,44.0,16.6,16.6,49.4,21.0,3.2,6.6,15.2,6.8,16.8,7.0,9.8,2.6,-26.0,42.6,0.847457627118644
m_3Nkc9o,2026-04-26,t_1Fzy5s,River Plate,5.4,12.2,413.6,491.0,34.0,65.8,16.8,17.2,17.4,48.6,16.0,16.6,52.0,18.4,3.0,6.4,15.6,8.0,19.0,6.6,12.4,2.6,-31.2,44.0,0.8423625254582485
m_29QdK5,2026-05-03,t_1Fzy5s,River Plate,4.2,9.4,391.6,470.6,32.4,63.8,18.6,17.2,19.6,50.4,16.4,16.8,53.2,21.2,2.8,7.4,19.0,7.8,20.8,8.2,12.6,2.6,-30.8,45.4,0.8321291967700808
m_21tO51,2026-05-10,t_1Fzy5s,River Plate,4.6,11.0,445.8,528.8,34.4,70.2,17.0,17.0,21.8,53.2,17.8,16.6,53.6,17.2,2.0,8.0,18.8,10.6,22.8,9.8,13.0,2.8,-31.4,43.0,0.8430408472012103
m_3ar3G9,2026-05-14,t_1Fzy5s,River Plate,6.0,12.4,478.2,573.2,40.0,80.6,22.0,19.2,22.6,54.6,17.8,17.0,59.6,16.4,1.6,7.0,20.6,12.0,23.6,10.6,13.0,2.6,-32.0,47.6,0.8342637822749477
m_211adJ,2026-05-16,t_1Fzy5s,River Plate,6.8,13.6,491.8,587.2,44.2,79.0,23.6,20.2,21.4,55.2,17.6,16.0,60.2,15.6,0.4,5.8,20.8,11.6,21.4,9.4,12.0,3.0,-33.8,48.6,0.8375340599455041
m_25ZLbm,2026-05-24,t_1Fzy5s,River Plate,6.8,12.8,471.8,567.2,41.0,76.2,23.8,21.6,20.0,53.2,18.0,17.0,58.8,17.0,0.8,6.4,20.4,10.6,19.8,9.0,10.8,2.4,-33.2,48.2,0.831805359661495
m_4X9GUk,2026-07-25,t_1Fzy5s,River Plate,6.4,11.6,435.6,534.0,38.0,74.0,22.0,17.4,19.8,50.0,20.2,17.0,57.0,18.4,1.4,5.6,19.8,11.0,18.2,8.2,10.0,2.8,-30.2,46.0,0.8157303370786517
m_19jhYQ,2026-07-29,t_1Fzy5s,River Plate,6.2,10.6,420.8,520.8,38.8,72.4,24.2,18.0,17.4,45.8,18.8,18.0,56.6,16.8,1.2,4.8,19.4,7.2,15.4,6.2,9.2,2.6,-28.4,49.4,0.8079877112135176
m_4JNnXO,2026-08-02,t_1Fzy5s,River Plate,4.4,8.0,408.4,497.2,34.4,68.0,21.6,15.0,16.2,46.0,16.8,16.0,50.0,17.4,1.8,6.2,20.0,5.8,16.0,6.2,9.8,2.4,-29.8,44.2,0.8213998390989542
m_2VSaa1,2026-08-08,t_1Fzy5s,River Plate,4.0,9.0,402.4,492.2,33.8,69.0,26.4,15.2,16.2,47.8,16.0,16.0,48.4,15.8,2.2,5.6,22.0,8.2,17.6,7.0,10.6,1.8,-31.6,40.2,0.8175538399024787
m_4fCzkt,2026-08-16,t_1Fzy5s,River Plate,3.6,8.8,458.2,550.2,34.4,72.0,26.2,15.6,18.0,50.0,17.8,14.6,50.4,16.4,1.8,5.8,22.0,10.0,17.0,6.8,10.2,1.8,-32.0,40.4,0.8327880770628863
m_4fjPIc,2026-08-23,t_1Fzy5s,River Plate,3.4,8.4,451.6,538.6,32.4,67.4,25.6,17.2,19.8,52.8,18.0,17.2,51.4,18.2,1.6,6.6,22.0,9.4,18.4,7.2,11.2,1.2,-33.0,42.0,0.8384701076865949
m_1oO6B7,2026-08-30,t_1Fzy5s,River Plate,3.2,8.6,438.6,525.0,29.6,62.0,22.4,18.2,21.6,55.2,19.8,17.0,51.8,19.6,2.0,7.4,22.0,11.0,19.6,7.8,11.8,1.4,-33.6,40.8,0.8354285714285714
m_32YJGL,2026-09-06,t_1Fzy5s,River Plate,4.2,10.6,414.2,502.0,30.0,60.0,19.4,18.2,21.0,52.2,19.8,18.2,51.2,22.6,1.6,5.6,19.4,11.2,18.0,7.2,10.8,1.8,-31.2,40.0,0.8250996015936255
m_3TfyzU,2026-09-12,t_1Fzy5s,River Plate,5.0,9.2,429.6,518.6,29.2,59.6,13.8,15.6,23.0,52.2,20.4,19.6,52.2,21.8,1.8,6.0,17.2,9.8,19.8,8.2,11.6,2.0,-29.2,42.4,0.8283841110682607
m_1oH2tW,2026-01-23,t_1HsET8,Estudiantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_09UPPR,2026-01-29,t_1HsET8,Estudiantes,2.0,8.0,357.0,446.0,32.0,57.0,17.0,11.0,25.0,37.0,23.0,24.0,49.0,40.0,4.0,7.0,14.0,6.0,13.0,8.0,5.0,2.0,-12.0,43.0,0.8004484304932735
m_0cs8S8,2026-02-02,t_1HsET8,Estudiantes,4.5,7.5,264.0,333.5,23.5,46.5,16.0,13.5,22.0,43.0,21.5,19.0,45.0,42.5,4.5,8.5,17.5,8.5,16.5,8.5,8.0,2.0,-21.0,36.5,0.7916041979010495
m_3sDDFG,2026-02-09,t_1HsET8,Estudiantes,3.3333333333333335,7.666666666666667,246.0,310.3333333333333,21.666666666666668,49.666666666666664,13.666666666666666,12.666666666666666,21.333333333333332,38.666666666666664,19.666666666666668,15.666666666666666,41.333333333333336,35.0,3.6666666666666665,6.666666666666667,16.333333333333332,7.666666666666667,15.0,8.333333333333334,6.666666666666667,3.3333333333333335,-17.333333333333332,33.666666666666664,0.7926960257787325
m_2wlvcQ,2026-02-15,t_1HsET8,Estudiantes,4.0,8.5,293.75,361.0,23.5,55.5,17.75,14.5,20.0,41.0,16.25,14.0,44.75,35.75,3.25,6.25,16.75,7.0,18.0,9.0,9.0,3.25,-21.0,37.75,0.8137119113573407
m_2kYA49,2026-02-20,t_1HsET8,Estudiantes,4.0,9.2,308.8,374.4,27.4,57.2,18.6,14.4,19.4,41.2,17.0,13.0,43.6,33.2,3.6,5.6,18.2,7.6,17.6,9.0,8.6,3.0,-21.8,36.0,0.8247863247863247
m_2byNvS,2026-02-25,t_1HsET8,Estudiantes,5.0,9.2,277.0,340.6,25.8,54.6,19.0,12.8,17.6,45.6,15.8,10.6,44.2,29.0,3.8,5.6,18.6,8.2,17.8,9.0,8.8,3.2,-28.0,36.0,0.813270698766882
m_3WwAlG,2026-03-02,t_1HsET8,Estudiantes,5.0,9.6,324.8,391.2,30.6,58.8,20.2,13.2,17.2,45.6,14.4,10.6,46.2,26.6,3.4,5.8,18.8,7.2,18.0,8.8,9.2,3.0,-28.4,39.0,0.8302658486707567
m_2rfIEE,2026-03-13,t_1HsET8,Estudiantes,5.2,9.8,352.0,422.0,31.8,60.6,24.4,14.4,18.2,48.0,15.2,12.2,51.4,25.6,3.0,7.0,21.0,8.0,19.0,9.4,9.6,1.8,-29.8,43.4,0.8341232227488151
m_2XIz1k,2026-03-18,t_1HsET8,Estudiantes,4.6,10.4,350.0,419.6,32.0,56.2,23.2,13.6,18.2,46.0,16.6,13.4,48.8,22.6,3.2,7.0,21.0,8.4,15.6,8.6,7.0,1.4,-27.8,40.4,0.8341277407054337
m_0d5xg9,2026-03-23,t_1HsET8,Estudiantes,5.0,9.4,349.0,422.8,31.2,58.8,22.6,12.0,20.4,48.6,18.4,14.6,50.8,24.6,3.0,8.2,20.8,8.4,16.6,9.2,7.4,1.2,-28.2,42.4,0.825449385052034
m_0IMWj8,2026-04-03,t_1HsET8,Estudiantes,6.2,12.0,378.2,451.2,35.8,65.2,23.4,14.4,20.2,44.6,16.8,16.6,50.0,26.6,2.6,7.6,20.4,7.6,18.0,9.2,8.8,0.8,-24.4,42.4,0.838209219858156
m_4fxT6w,2026-04-11,t_1HsET8,Estudiantes,5.8,12.0,370.6,446.6,34.0,66.2,21.6,12.6,22.6,46.8,17.6,15.8,53.4,23.2,2.6,7.0,21.4,8.8,20.0,10.4,9.6,1.2,-24.2,44.6,0.8298253470667264
m_1Vr866,2026-04-18,t_1HsET8,Estudiantes,6.0,11.6,382.0,460.8,33.8,61.8,20.0,11.8,22.0,47.0,16.8,16.0,51.4,27.0,3.4,6.2,19.4,7.6,20.0,9.8,10.2,1.4,-25.0,43.8,0.8289930555555556
m_4DTyjs,2026-04-25,t_1HsET8,Estudiantes,5.8,9.2,335.6,413.6,30.0,64.8,17.4,10.8,23.2,48.6,17.4,14.8,51.8,30.2,3.8,5.2,19.4,7.0,20.8,10.0,10.8,2.0,-25.4,44.8,0.811411992263056
m_3MBuhd,2026-05-03,t_1HsET8,Estudiantes,5.2,9.8,338.8,417.8,30.4,63.2,18.4,12.4,21.2,47.4,15.8,15.2,51.2,27.2,3.8,4.6,17.4,6.8,20.0,8.6,11.4,2.4,-26.2,44.4,0.8109143130684539
m_3vjLig,2026-05-10,t_1HsET8,Estudiantes,4.2,7.8,320.6,400.8,25.8,57.8,17.0,11.4,20.8,49.2,16.2,14.4,53.4,29.0,3.6,5.6,17.2,7.6,17.8,7.8,10.0,3.6,-28.4,45.8,0.7999001996007984
m_0smnBS,2026-07-26,t_1HsET8,Estudiantes,4.0,7.8,296.8,381.2,25.0,62.2,17.8,11.8,18.4,45.8,15.6,15.6,52.2,30.0,3.2,4.4,15.0,6.4,15.6,6.2,9.4,3.2,-27.4,45.8,0.7785939139559287
m_2xdOyu,2026-08-01,t_1HsET8,Estudiantes,4.0,8.8,274.8,361.4,27.6,65.2,18.8,11.6,17.8,48.6,17.2,15.4,51.8,28.2,3.0,4.2,16.8,7.6,16.2,6.2,10.0,3.4,-30.8,44.2,0.7603763143331489
m_26MC0h,2026-08-05,t_1HsET8,Estudiantes,5.4,10.8,290.0,375.0,31.4,59.8,19.2,12.2,17.0,50.2,17.2,16.6,54.2,28.2,3.2,5.8,15.6,9.2,18.6,6.6,12.0,4.2,-33.2,45.0,0.7733333333333333
m_3xPV3E,2026-08-08,t_1HsET8,Estudiantes,5.6,10.0,275.2,357.2,27.8,56.6,18.4,12.8,17.8,50.2,16.6,17.8,55.4,30.4,3.4,5.8,17.0,9.2,19.6,7.6,12.0,3.8,-32.4,46.2,0.7704367301231803
m_3spPk4,2026-08-15,t_1HsET8,Estudiantes,4.2,9.4,328.4,416.6,32.4,65.8,18.6,12.8,18.4,49.0,17.4,18.2,56.2,28.4,3.4,5.6,18.2,9.2,20.4,8.6,11.8,2.8,-30.6,47.0,0.7882861257801248
m_3xzvfD,2026-08-23,t_1HsET8,Estudiantes,5.0,10.6,381.8,465.0,35.2,66.4,20.2,12.0,19.4,52.2,18.0,16.6,52.6,27.8,3.8,6.4,16.4,9.6,21.0,8.8,12.2,3.2,-32.8,43.0,0.8210752688172043
m_23XA3J,2026-08-31,t_1HsET8,Estudiantes,5.6,10.0,425.4,504.0,36.6,74.0,19.8,11.8,20.0,50.6,15.8,16.4,52.0,25.2,3.4,6.6,16.4,8.8,21.2,9.2,12.0,3.4,-30.6,43.2,0.844047619047619
m_3kXmim,2026-09-06,t_1HsET8,Estudiantes,5.6,10.8,460.6,544.4,39.2,78.6,21.0,12.6,20.4,48.8,17.6,16.0,52.0,20.8,2.4,6.2,18.0,7.4,19.4,8.2,11.2,2.2,-28.4,44.6,0.8460690668626011
m_2iSmoq,2026-09-12,t_1HsET8,Estudiantes,5.2,10.6,468.6,561.2,39.8,81.2,19.0,11.0,21.0,51.0,17.6,16.0,55.2,20.4,2.0,6.8,19.8,6.6,18.8,8.2,10.6,2.4,-30.0,48.6,0.8349964362081255
m_3gOUak,2026-01-26,t_1L8FaD,Tigre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_4XI4Tz,2026-01-29,t_1L8FaD,Tigre,3.0,5.0,264.0,356.0,30.0,53.0,16.0,6.0,13.0,58.0,10.0,12.0,40.0,35.0,2.0,5.0,14.0,6.0,16.0,6.0,10.0,2.0,-45.0,34.0,0.7415730337078652
m_3ACZQ9,2026-02-02,t_1L8FaD,Tigre,3.0,4.0,241.5,332.0,24.5,54.5,13.5,6.5,15.5,52.0,14.0,15.5,44.5,45.0,1.5,6.0,12.0,8.0,13.5,5.0,8.5,1.0,-36.5,36.5,0.7274096385542169
m_0k3gzI,2026-02-07,t_1L8FaD,Tigre,4.666666666666667,5.666666666666667,204.33333333333334,285.6666666666667,20.666666666666668,50.0,15.0,8.0,13.666666666666666,46.333333333333336,12.666666666666666,14.666666666666666,41.666666666666664,44.666666666666664,1.3333333333333333,4.666666666666667,12.0,7.333333333333333,12.0,4.333333333333333,7.666666666666667,1.6666666666666667,-32.666666666666664,34.333333333333336,0.7152858809801633
m_1H9yMb,2026-02-12,t_1L8FaD,Tigre,5.0,5.25,188.75,269.75,19.75,49.0,13.5,8.25,15.5,46.5,14.25,17.5,43.75,43.25,2.75,5.5,12.0,7.25,13.0,4.75,8.25,2.25,-31.0,36.5,0.6997219647822057
m_10l4Ew,2026-02-22,t_1L8FaD,Tigre,5.2,6.2,188.6,269.2,22.4,49.4,13.8,8.0,16.0,46.0,15.6,17.8,44.2,40.8,2.6,5.0,13.6,7.4,12.8,4.4,8.4,1.8,-30.0,36.8,0.700594353640416
m_2dkzXZ,2026-02-25,t_1L8FaD,Tigre,5.2,7.8,212.2,288.6,26.4,56.8,14.4,8.2,17.6,42.4,17.8,18.2,46.4,36.8,2.6,5.0,13.4,7.2,12.8,4.6,8.2,1.6,-24.8,39.2,0.7352737352737353
m_4QwFk6,2026-03-02,t_1L8FaD,Tigre,5.8,9.4,219.0,293.0,27.8,57.2,16.0,10.0,16.2,44.6,16.8,17.6,46.8,35.6,2.6,5.2,13.8,7.6,12.0,4.0,8.0,2.2,-28.4,39.2,0.7474402730375427
m_4GHjNn,2026-03-10,t_1L8FaD,Tigre,5.4,10.6,243.8,324.2,31.0,63.4,19.2,10.6,18.6,49.4,19.6,18.6,51.0,30.0,2.4,6.2,15.6,9.4,15.4,4.6,10.8,1.8,-30.8,41.6,0.7520049352251696
m_2yIwhJ,2026-03-16,t_1L8FaD,Tigre,5.0,11.8,255.2,340.2,34.6,67.8,22.4,10.6,17.6,51.4,19.2,17.8,52.2,27.4,1.8,7.0,18.4,9.2,15.8,5.0,10.8,1.6,-33.8,43.0,0.7501469723691946
m_3Ol2iT,2026-03-21,t_1L8FaD,Tigre,4.4,10.4,257.0,343.6,32.4,71.2,23.2,10.8,16.2,50.8,16.4,18.6,54.0,25.8,1.8,7.0,17.0,8.0,17.0,5.6,11.4,2.2,-34.6,46.0,0.7479627473806753
m_41Dxbo,2026-04-02,t_1L8FaD,Tigre,4.6,11.4,262.0,358.2,31.8,70.0,26.4,12.4,14.8,56.2,14.6,18.4,54.8,25.6,1.6,6.6,18.6,11.0,17.4,5.4,12.0,2.8,-41.4,43.8,0.7314349525404802
m_19b0Rn,2026-04-12,t_1L8FaD,Tigre,4.8,11.6,259.2,357.4,31.4,69.8,28.2,10.8,16.6,57.0,16.2,18.0,54.6,19.2,2.4,6.2,20.4,10.0,19.6,6.8,12.8,2.6,-40.4,44.6,0.7252378287632905
m_0QP5Eq,2026-04-21,t_1L8FaD,Tigre,4.4,10.0,260.2,359.2,32.0,68.6,24.6,9.2,17.4,59.8,16.2,16.8,53.2,22.6,2.8,7.0,19.2,8.8,18.8,7.4,11.4,2.6,-42.4,44.4,0.7243875278396437
m_19Px84,2026-04-25,t_1L8FaD,Tigre,4.0,9.4,265.2,359.6,31.6,66.6,21.8,8.8,17.8,60.4,14.8,15.8,54.2,24.6,2.4,6.6,18.2,9.8,21.0,8.0,13.0,2.2,-42.6,44.4,0.7374860956618465
m_0fdjQP,2026-05-03,t_1L8FaD,Tigre,3.8,11.2,278.6,378.2,33.8,66.6,22.6,10.2,17.2,59.6,15.8,16.0,52.2,23.8,2.2,6.4,19.4,10.8,19.2,7.4,11.8,2.2,-42.4,41.4,0.7366472765732417
m_2VlptL,2026-07-25,t_1L8FaD,Tigre,3.8,9.0,250.4,343.0,30.6,62.0,22.2,9.2,17.6,57.0,17.2,15.8,49.2,24.8,2.6,7.6,18.6,9.0,18.2,7.4,10.8,2.2,-39.4,40.2,0.7300291545189505
m_0afzlB,2026-08-01,t_1L8FaD,Tigre,3.2,8.4,283.4,376.8,36.2,65.6,23.2,9.4,17.8,56.0,16.4,15.8,48.4,27.0,2.0,9.0,18.0,9.0,17.8,7.2,10.6,2.0,-38.2,39.4,0.7521231422505308
m_147hOq,2026-08-06,t_1L8FaD,Tigre,3.4,8.2,278.2,368.8,35.2,61.8,22.2,9.6,16.8,50.8,17.0,16.2,49.2,25.8,1.8,7.4,18.6,8.8,16.2,5.6,10.6,2.6,-34.0,40.4,0.7543383947939263
m_2VSaa1,2026-08-08,t_1L8FaD,Tigre,4.0,9.4,298.2,391.2,36.6,63.2,25.8,12.0,17.4,47.4,19.0,16.2,49.6,22.6,1.8,7.4,17.0,8.2,14.8,5.4,9.4,3.6,-30.0,41.4,0.7622699386503068
m_0kIwxH,2026-08-15,t_1L8FaD,Tigre,4.0,7.6,286.2,373.6,34.0,60.8,23.2,10.6,20.8,50.4,21.4,14.8,50.8,25.6,2.6,8.0,17.0,7.8,19.2,6.6,12.6,3.2,-29.6,43.0,0.7660599571734475
m_2k3hTY,2026-08-24,t_1L8FaD,Tigre,3.6,8.2,296.2,381.8,34.6,62.6,22.2,13.2,21.4,49.2,21.6,14.4,52.8,31.6,3.6,6.6,17.8,7.6,20.6,6.6,14.0,3.0,-27.8,45.2,0.7757988475641697
m_2eHqO4,2026-09-01,t_1L8FaD,Tigre,3.2,8.2,259.2,341.6,28.8,59.6,18.0,12.8,20.2,47.0,22.2,16.0,53.8,32.2,4.0,5.6,20.2,7.6,20.6,6.4,14.2,3.0,-26.8,46.2,0.7587822014051522
m_2MnXyo,2026-09-05,t_1L8FaD,Tigre,2.4,7.6,271.2,359.8,28.6,66.2,20.8,13.8,19.6,48.6,19.8,17.0,55.4,32.4,4.6,5.8,19.6,7.0,23.0,8.4,14.6,2.6,-29.0,48.4,0.7537520844913841
m_2UjMTH,2026-09-13,t_1L8FaD,Tigre,2.0,5.8,264.6,350.4,27.4,66.6,18.2,11.4,17.8,49.6,18.0,16.4,52.6,33.8,5.0,4.6,20.2,8.8,21.2,7.2,14.0,2.2,-31.8,43.8,0.7551369863013698
m_2wEu9K,2026-01-23,t_1QqhS7,San Lorenzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_14jWEQ,2026-01-27,t_1QqhS7,San Lorenzo,4.0,8.0,321.0,404.0,34.0,74.0,34.0,13.0,26.0,71.0,20.0,15.0,44.0,14.0,0.0,5.0,27.0,7.0,36.0,11.0,25.0,3.0,-45.0,37.0,0.7945544554455446
