match_id,date,player_id,player_name,team_id,team_name,partidos_historial,prom_ultimos_5_minutes_played,prom_ultimos_5_participacion,prom_ultimos_5_area_rival,prom_ultimos_5_ultimo_tercio,prom_ultimos_5_carreras_progresivas,prom_ultimos_5_duelos,prom_ultimos_5_perdidas,prom_ultimos_5_regates_fallidos,prom_ultimos_5_exceso_perdidas,prom_ultimos_5_pases,prom_ultimos_5_peligro_creado,prom_ultimos_5_defensa,prom_ultimos_5_arquero,prom_ultimos_5_goles_asistencias,prom_ultimos_5_resultado_puntos,prom_ultimos_5_valla_invicta,prom_ultimos_5_winning_total,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_precision_pases,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_long_balls_accurate,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_shots_on_target,prom_ultimos_5_goals,prom_ultimos_5_assists,prom_ultimos_5_chances_created,prom_ultimos_5_saves,prom_ultimos_5_saved_penalties,prom_ultimos_5_goals_conceded,position,fuente_posicion
m_1j8XKc,2026-02-25,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,2,45.0,1.35,0.36,0.0,0.075,-0.6000000000000001,-0.7,-0.15,0.0,0.51505,0.3,1.28,0.0,0.0,1.0,0.0,3.43005,12.5,15.0,2.0,0.8258,1.5,0.0,1.0,1.5,0.5,0.0,0.5,2.5,1.0,0.0,3.0,0.0,1.5,2.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,DEL,SOFASCORE
m_2sHWPe,2026-03-01,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,3,36.66666666666666,1.1,0.24,0.0,0.0499999999999999,-0.5333333333333333,-0.5333333333333333,-0.0999999999999999,0.0,0.4122666666666666,0.1999999999999999,0.8333333333333334,0.0,0.0,1.6666666666666667,0.0,3.3356,8.666666666666666,11.0,1.3333333333333333,0.6616333333333333,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,2.0,0.6666666666666666,0.0,2.6666666666666665,0.0,1.0,1.6666666666666667,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,DEL,SOFASCORE
m_1WKjOD,2026-03-11,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,4,31.25,0.9375,0.21,0.0,0.0375,-0.55,-0.45,-0.3,0.0,0.3792,0.275,0.75,0.0,0.0,2.0,0.0,3.2892,7.5,9.5,1.25,0.696225,0.75,0.0,1.0,0.75,1.0,0.0,1.0,1.75,0.5,0.0,2.75,0.25,0.75,1.25,1.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.5,DEL,SOFASCORE
m_0FP8kh,2026-03-15,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,5,29.8,0.8939999999999999,0.192,0.0,0.03,-0.5599999999999999,-0.48,-0.24,0.0,0.31602,0.22,0.6,0.0,0.0,1.8,0.0,2.77202,6.2,8.2,1.2,0.62364,0.8,0.0,0.8,0.6,0.8,0.0,0.8,1.8,0.6,0.0,2.8,0.2,0.6,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.4,DEL,SOFASCORE
m_3SxiDH,2026-03-23,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,5,33.0,0.99,0.24,0.0,0.05,-0.52,-0.52,-0.3,0.0,0.33228,0.22,0.616,0.0,0.0,2.2,0.0,3.30828,6.4,9.2,0.6,0.59202,0.6,0.0,1.0,1.0,1.0,0.0,1.0,1.8,0.8,0.2,2.8,0.4,0.4,0.6,0.8,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.6,DEL,SOFASCORE
m_0QgN6d,2026-04-05,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,5,29.6,0.8880000000000001,0.2639999999999999,0.0,0.03,-0.48,-0.32,-0.3,0.0,0.3168,0.32,0.392,0.0,0.0,2.0,0.0,3.1108,4.6,8.0,1.0,0.52464,0.2,0.0,1.2,0.6,1.0,0.0,1.0,1.0,0.6,0.2,2.6,0.4,0.0,0.4,0.6,0.2,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.8,DEL,SOFASCORE
m_19wJgg,2026-04-12,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,5,39.2,1.176,0.36,0.0,0.04,-0.44,-0.48,-0.36,0.0,0.43902,0.78,0.584,0.0,0.0,2.0,0.0,4.09902,7.2,11.0,1.0,0.61354,0.2,0.0,1.6,0.8,1.8,0.6,1.2,1.2,1.2,0.8,3.0,0.6,0.0,0.8,0.2,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.8,DEL,SOFASCORE
m_2AINHd,2026-04-19,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,5,48.0,1.44,0.48,0.0,0.0699999999999999,-0.2799999999999999,-0.5599999999999999,-0.3,0.0,0.4591999999999999,1.02,0.8240000000000001,0.0,0.0,1.4,0.0,4.5532,8.0,12.2,1.0,0.599,0.2,0.2,1.6,1.4,2.0,1.0,1.0,1.4,1.4,1.4,2.8,0.6,0.4,1.2,0.2,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,1.4,DEL,SOFASCORE
m_4KqHL3,2026-04-24,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,5,46.0,1.38,0.504,0.0,0.09,-0.16,-0.44,-0.3,0.0,0.56734,0.9399999999999998,0.8240000000000001,0.0,0.0,1.8,0.0,5.20534,8.0,12.6,0.8,0.57234,0.0,0.2,2.2,1.8,2.2,1.2,1.0,1.0,1.2,1.6,2.4,0.6,0.4,1.2,0.2,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,1.6,DEL,SOFASCORE
m_2UjMTH,2026-09-13,p_1lykSO,Gaspar Duarte,t_1rEb7t,Rosario Central,5,40.6,1.218,0.36,0.0,0.08,-0.3199999999999999,-0.44,-0.42,0.0,0.5102800000000001,0.6199999999999999,0.764,0.0,0.0,1.8,0.0,4.17228,6.2,10.4,0.6,0.5072599999999999,0.0,0.4,2.0,1.6,2.6,1.2,1.4,1.0,1.2,1.6,3.2,0.6,0.4,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,DEL,SOFASCORE
m_2jSZpM,2026-02-01,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEL,PITCHAPI
m_1hisDs,2026-02-08,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,1,19.0,0.57,0.0,0.0,0.05,-0.6,-0.2,0.0,0.0,0.045,0.0,0.4,0.0,0.0,0.0,0.0,0.265,3.0,4.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,DEL,PITCHAPI
m_1CzDvn,2026-02-16,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,2,11.5,0.345,0.06,0.0,0.025,-0.3,-0.1,0.0,0.0,0.0424999999999999,0.0,0.3,0.0,0.0,0.0,0.0,0.3725,2.0,2.5,0.5,0.875,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,DEL,PITCHAPI
m_4dWdyt,2026-02-21,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,3,27.666666666666668,0.8300000000000001,0.1999999999999999,0.0,0.0166666666666666,-0.4666666666666666,-0.1333333333333333,0.0,0.0,0.165,0.0666666666666666,0.2666666666666666,0.0,0.0,0.3333333333333333,0.0,1.278333333333333,4.0,4.666666666666667,0.6666666666666666,0.8796333333333334,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,DEL,PITCHAPI
m_2sHWPe,2026-03-01,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,4,43.25,1.2975,0.3,0.0,0.0125,-0.75,-0.3,-0.15,0.0,0.2158,0.05,0.35,0.0,0.0,0.25,0.0,1.2758,5.75,7.75,1.0,0.8215,1.0,0.25,0.25,0.25,0.5,0.0,0.5,1.5,0.0,0.25,4.0,0.25,0.0,1.5,0.0,0.0,0.25,0.5,0.25,0.0,0.5,0.0,0.0,2.25,DEL,PITCHAPI
m_0njgmB,2026-03-11,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,47.8,1.434,0.36,0.0,0.01,-0.76,-0.4,-0.12,0.0,0.19372,0.08,0.32,0.0,0.0,0.2,0.0,1.31772,5.8,8.8,0.8,0.7495,1.0,0.2,0.2,0.2,0.6,0.2,0.4,2.0,0.0,0.4,4.2,0.2,0.0,1.4,0.0,0.0,0.2,0.6,0.2,0.0,0.4,0.0,0.0,2.2,DEL,PITCHAPI
m_1sCl2u,2026-03-17,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,56.6,1.698,0.432,0.0,0.0,-0.8,-0.44,-0.18,0.0,0.229,0.0,0.44,0.0,0.0,0.4,0.0,1.779,6.2,9.4,0.8,0.74236,1.4,0.4,0.2,0.0,0.8,0.2,0.6,2.2,0.0,0.6,4.6,0.6,0.0,1.0,0.0,0.0,0.2,0.6,0.2,0.0,0.4,0.0,0.0,2.0,DEL,PITCHAPI
m_2518A4,2026-04-17,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,73.8,2.214,0.408,0.0,0.01,-0.8800000000000001,-0.4800000000000001,-0.18,0.0,0.29664,0.0,0.6599999999999999,0.0,0.0,0.4,0.0,2.44864,9.4,13.6,0.8,0.6969000000000001,1.6,0.6,0.2,0.2,0.8,0.2,0.6,2.4,0.0,1.0,5.4,1.0,0.0,1.4,0.0,0.0,0.4,0.6,0.2,0.0,0.4,0.0,0.0,2.4,DEL,PITCHAPI
m_3kUgTn,2026-04-26,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,64.6,1.938,0.312,0.0,0.01,-0.76,-0.6,-0.18,0.0,0.22664,0.0799999999999999,0.768,0.0,0.0,0.8,0.0,2.59464,8.4,12.4,0.6,0.71912,1.4,0.6,0.0,0.2,1.0,0.4,0.6,3.0,0.0,1.2,5.0,1.2,0.0,1.2,0.4,0.0,0.4,0.4,0.2,0.0,0.4,0.0,0.0,2.6,DEL,PITCHAPI
m_1P18Zr,2026-05-04,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,48.6,1.458,0.24,0.0,0.01,-0.44,-0.44,-0.06,0.0,0.1639999999999999,0.18,0.688,0.0,0.0,1.0,0.0,2.8,6.4,9.8,0.2,0.6397,1.0,0.4,0.0,0.2,0.6,0.4,0.2,2.2,0.0,1.0,3.2,1.0,0.0,1.0,0.4,0.0,0.2,0.6,0.4,0.0,0.2,0.0,0.0,2.2,DEL,PITCHAPI
m_4P8SSz,2026-07-25,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,44.4,1.332,0.2639999999999999,0.0,0.01,-0.36,-0.32,-0.06,0.0,0.2091,0.18,0.776,0.0,0.0,1.2,0.0,3.2311,6.8,9.4,0.4,0.69286,0.8,0.4,0.2,0.2,0.4,0.2,0.2,1.6,0.0,0.8,2.6,1.0,0.0,1.2,0.8,0.0,0.2,0.8,0.6,0.0,0.2,0.0,0.0,2.0,DEL,PITCHAPI
m_2tup6z,2026-07-31,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,34.6,1.038,0.216,0.0,0.02,-0.2,-0.28,0.0,0.0,0.16682,0.26,0.7,0.0,0.0,1.6,0.0,3.52082,6.0,8.4,0.4,0.65,0.4,0.2,0.2,0.4,0.2,0.2,0.0,1.4,0.0,0.8,1.8,0.8,0.0,1.2,1.0,0.0,0.2,0.8,0.6,0.0,0.2,0.0,0.0,1.8,DEL,PITCHAPI
m_2Vtk92,2026-08-02,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,30.4,0.912,0.36,0.0,0.02,-0.28,-0.4,0.0,0.0,0.11918,0.38,0.54,0.0,0.0,1.6,0.0,3.25118,3.4,5.6,0.2,0.59546,0.4,0.2,0.2,0.4,0.2,0.2,0.0,1.8,0.2,0.6,2.0,0.6,0.0,0.6,1.0,0.0,0.0,1.0,0.6,0.0,0.2,0.0,0.0,1.0,DEL,PITCHAPI
m_208YJA,2026-08-09,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,32.4,0.972,0.36,0.0,0.02,-0.28,-0.24,0.0,0.0,0.11618,0.26,0.532,0.0,0.0,1.2,0.0,2.94018,3.4,5.8,0.2,0.5454600000000001,0.4,0.2,0.2,0.4,0.0,0.0,0.0,1.0,0.2,0.4,1.8,0.6,0.0,0.6,0.6,0.2,0.2,0.8,0.4,0.0,0.2,0.0,0.0,1.0,DEL,PITCHAPI
m_4Y2JeT,2026-08-15,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,44.6,1.338,0.36,0.0,0.03,-0.48,-0.52,-0.12,0.0,0.12768,0.0799999999999999,0.58,0.0,0.0,1.0,0.0,2.39568,4.2,6.6,0.2,0.62046,0.4,0.2,0.2,0.6,0.4,0.0,0.4,2.2,0.4,0.4,2.8,0.6,0.0,0.6,1.0,0.2,0.2,0.8,0.2,0.0,0.0,0.0,0.0,1.2,DEL,PITCHAPI
m_3yRTgE,2026-08-23,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,48.4,1.452,0.2639999999999999,0.0,0.03,-0.6,-0.5599999999999999,-0.12,0.0,0.0705,-0.16,0.496,0.0,0.0,1.4,0.0,2.2725,3.2,5.2,0.0,0.625,0.4,0.2,0.0,0.6,0.4,0.0,0.4,2.4,0.4,0.4,3.4,0.6,0.0,0.6,0.8,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,DEL,PITCHAPI
m_0Ksq5j,2026-09-06,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,54.6,1.638,0.312,0.0,0.02,-0.72,-0.76,-0.18,0.0,0.0745,-0.16,0.412,0.0,0.0,1.4,0.0,2.0365,3.6,6.0,0.0,0.625,0.4,0.2,0.0,0.4,0.6,0.0,0.6,3.4,0.4,0.2,3.8,0.4,0.0,0.8,0.6,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.2,DEL,PITCHAPI
m_3tdQH8,2026-09-11,p_1mCeKO,Ignacio Ramírez,t_3mLGSt,Newell's Old Boys,5,42.8,1.284,0.1679999999999999,0.0,0.01,-0.5599999999999999,-0.6799999999999999,-0.18,0.0,0.0545,-0.0199999999999999,0.312,0.0,0.0,1.6,0.0,1.9885,3.0,4.6,0.2,0.725,0.2,0.0,0.0,0.2,0.6,0.0,0.6,3.2,0.2,0.0,2.8,0.2,0.0,0.8,0.6,0.2,0.4,0.2,0.0,0.2,0.2,0.0,0.0,1.2,DEL,PITCHAPI
m_0Xzrp8,2026-02-03,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEL,PITCHAPI
m_185FrI,2026-02-09,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,1,56.0,1.68,0.12,0.0,0.05,-0.8,-0.6,0.0,0.0,0.19,0.0,0.4,0.0,0.0,0.0,0.0,1.04,7.0,8.0,1.0,0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,DEL,PITCHAPI
m_2a1a7F,2026-02-14,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,2,60.5,1.815,0.54,0.0,0.05,-0.5,-0.7,0.0,0.0,0.14085,0.25,0.4,0.0,0.0,1.5,0.0,3.49585,6.0,10.0,0.5,0.64585,1.0,0.0,0.0,1.0,0.5,0.5,0.0,3.5,0.0,1.0,3.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,2.0,DEL,PITCHAPI
m_3TfM13,2026-02-21,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,3,62.333333333333336,1.87,0.4399999999999999,0.0,0.05,-0.8666666666666667,-0.7999999999999999,-0.1999999999999999,0.0,0.1782666666666666,0.5666666666666667,0.4133333333333333,0.0,0.0,1.0,0.0,2.6516,7.666666666666667,11.0,0.6666666666666666,0.7126333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,1.6666666666666667,1.0,0.6666666666666666,3.0,1.0,1.3333333333333333,5.666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,2.0,DEL,PITCHAPI
m_3ZmoAF,2026-02-28,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,4,69.25,2.0775,0.6,0.0,0.0375,-1.0,-0.8,-0.2249999999999999,0.0,0.2287,0.375,0.49,0.0,0.0,0.75,0.0,2.5337,8.0,10.75,0.75,0.759475,0.5,0.25,0.25,0.75,1.5,0.75,0.75,2.75,1.25,1.0,6.0,0.25,0.5,0.75,0.75,0.0,0.25,1.25,0.25,0.0,0.25,0.0,0.0,1.75,DEL,PITCHAPI
m_2mbzIF,2026-03-12,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,64.4,1.932,0.48,0.0,0.03,-1.2,-0.72,-0.24,0.0,0.21354,0.42,0.38,0.0,0.0,0.8,0.0,2.09554,7.6,10.0,0.6,0.779,0.6,0.2,0.2,0.6,1.4,0.6,0.8,2.4,1.2,0.8,6.8,0.2,0.4,0.6,1.0,0.0,0.4,1.2,0.2,0.0,0.2,0.0,0.0,1.6,DEL,PITCHAPI
m_2XIz1k,2026-03-18,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,62.2,1.866,0.48,0.0,0.04,-1.2,-0.68,-0.42,0.0,0.18954,0.64,0.3399999999999999,0.0,0.0,1.0,0.0,2.25554,6.6,9.2,0.4,0.704,0.6,0.2,0.2,0.8,2.2,0.8,1.4,2.2,1.2,0.8,6.8,0.0,0.4,0.6,1.0,0.0,0.2,1.2,0.2,0.0,0.4,0.0,0.0,0.8,DEL,PITCHAPI
m_2gIXlp,2026-03-21,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,62.0,1.86,0.36,0.0,0.04,-1.4,-0.72,-0.54,0.0,0.1996399999999999,0.78,0.6599999999999999,0.0,0.0,0.4,0.0,1.63964,7.2,8.6,0.4,0.79844,0.4,0.2,0.2,0.8,2.8,1.0,1.8,1.6,2.0,1.0,8.0,0.4,0.6,0.8,1.0,0.0,0.2,1.2,0.4,0.0,0.2,0.0,0.0,1.2,DEL,PITCHAPI
m_1tC6eA,2026-04-03,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,65.2,1.956,0.336,0.0,0.05,-1.28,-0.68,-0.42,0.0,0.27802,0.78,0.808,0.0,0.0,0.4,0.0,2.22802,7.4,9.2,0.4,0.7792,1.2,0.2,0.4,1.0,2.2,0.8,1.4,1.6,1.8,0.8,7.2,0.4,0.6,0.8,1.4,0.2,0.2,1.2,0.2,0.0,0.2,0.0,0.0,1.0,DEL,PITCHAPI
m_4TG70M,2026-04-12,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,64.0,1.92,0.216,0.0,0.06,-1.0,-0.56,-0.48,0.0,0.29278,1.08,0.904,0.0,0.0,1.0,0.0,3.43278,7.8,9.8,1.0,0.76844,1.6,0.6,0.2,1.2,2.8,1.2,1.6,1.4,1.4,1.2,6.2,0.4,0.8,1.0,1.2,0.2,0.2,1.0,0.4,0.0,0.4,0.0,0.0,1.2,DEL,PITCHAPI
m_2riSvt,2026-04-21,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,73.0,2.19,0.36,0.0,0.07,-0.6799999999999999,-0.56,-0.54,0.0,0.30914,1.3199999999999998,1.244,0.0,0.0,1.0,0.0,4.71314,8.2,11.8,1.2,0.6911400000000001,2.0,0.6,0.2,1.4,3.6,1.8,1.8,1.6,1.2,2.0,5.4,0.6,1.4,1.0,1.2,0.2,0.2,1.2,0.4,0.0,0.4,0.0,0.0,1.2,DEL,PITCHAPI
m_1qQfO1,2026-04-26,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,79.8,2.394,0.4559999999999999,0.0,0.08,-0.64,-0.72,-0.36,0.0,0.3622599999999999,1.46,1.404,0.0,0.0,1.4,0.0,5.83626,8.6,12.8,1.2,0.6800200000000001,2.0,0.8,0.4,1.6,3.4,2.2,1.2,2.2,1.4,2.6,5.8,0.8,1.6,1.2,1.2,0.2,0.4,1.4,0.6,0.0,0.2,0.0,0.0,1.2,DEL,PITCHAPI
m_019qHk,2026-05-04,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,83.8,2.514,0.384,0.0,0.0699999999999999,-0.6,-0.64,-0.24,0.0,0.34448,1.22,1.152,0.0,0.0,1.4,0.0,5.60448,7.8,12.2,1.2,0.63558,2.0,0.8,0.4,1.4,2.6,1.8,0.8,2.4,0.8,2.2,5.2,0.6,1.2,1.0,1.6,0.2,0.4,1.2,0.4,0.0,0.2,0.0,0.0,1.8,DEL,PITCHAPI
m_3B1MqQ,2026-07-24,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,73.0,2.1900000000000004,0.384,0.0,0.06,-0.44,-0.52,-0.3,0.0,0.23948,0.98,1.0799999999999998,0.0,0.0,2.0,0.0,5.67348,6.4,10.0,1.2,0.6855800000000001,1.2,0.6,0.2,1.2,2.6,1.6,1.0,2.2,0.4,2.2,4.4,0.8,1.2,1.0,1.0,0.0,0.4,1.0,0.4,0.0,0.2,0.0,0.0,1.8,DEL,PITCHAPI
m_0SpGk1,2026-07-28,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,72.8,2.184,0.4559999999999999,0.0,0.05,-0.6799999999999999,-0.48,-0.18,0.0,0.18872,0.72,0.8400000000000001,0.0,0.0,2.0,0.0,5.09872,6.6,7.4,0.4,0.51634,1.4,0.4,0.2,1.0,1.8,1.2,0.6,2.0,0.4,1.8,5.2,0.8,0.8,0.6,1.0,0.0,0.4,0.8,0.4,0.0,0.0,0.0,0.0,1.4,DEL,PITCHAPI
m_2WYe7B,2026-08-01,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,68.8,2.064,0.36,0.0,0.05,-0.92,-0.6799999999999999,-0.12,0.0,0.19338,0.48,0.916,0.0,0.0,1.8,0.0,4.14338,6.8,7.0,0.2,0.54222,1.2,0.6,0.2,1.0,1.2,0.8,0.4,2.4,1.0,1.2,5.8,0.8,0.6,1.2,0.8,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,1.4,DEL,PITCHAPI
m_3JpYQD,2026-08-09,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,69.0,2.07,0.312,0.0,0.02,-0.96,-0.5599999999999999,-0.3,0.0,0.18768,0.36,1.108,0.0,0.0,1.8,0.0,4.03768,8.0,8.0,0.4,0.5962,1.6,0.4,0.0,0.4,1.6,0.6,1.0,1.8,1.0,1.0,5.8,1.0,0.6,1.0,1.4,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,1.4,DEL,PITCHAPI
m_15Akee,2026-08-18,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,70.2,2.1060000000000003,0.312,0.0,0.03,-1.08,-0.52,-0.42,0.0,0.19902,0.3199999999999999,1.3039999999999998,0.0,0.0,1.8,0.0,4.051019999999999,8.2,8.8,0.6,0.56286,1.8,0.4,0.0,0.6,2.0,0.6,1.4,1.6,1.0,1.4,6.8,1.2,0.6,1.6,1.2,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.6,DEL,PITCHAPI
m_4FtNTS,2026-08-22,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,81.0,2.43,0.36,0.0,0.04,-1.2,-0.6,-0.36,0.0,0.25006,0.5599999999999999,1.324,0.0,0.0,1.8,0.0,4.60406,9.6,12.4,0.4,0.4672,2.6,0.6,0.0,0.8,2.0,0.8,1.2,1.6,1.4,1.4,7.4,1.0,0.6,2.2,1.2,0.0,0.0,1.0,1.0,0.0,0.4,0.0,0.0,0.6,DEL,PITCHAPI
m_14q45G,2026-08-30,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,82.4,2.472,0.312,0.0,0.06,-1.6,-0.96,-0.48,0.0,0.2686,0.6399999999999999,1.632,0.0,0.0,1.8,0.0,4.1446,9.8,15.4,0.6,0.64054,2.0,0.6,0.0,1.2,2.6,1.0,1.6,2.8,2.0,1.8,9.8,1.2,0.6,3.0,1.6,0.0,0.0,1.4,1.4,0.0,0.4,0.0,0.0,1.0,DEL,PITCHAPI
m_0v5efb,2026-09-11,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,5,81.4,2.442,0.288,0.0,0.07,-1.48,-0.92,-0.48,0.0,0.259,0.6,1.216,0.0,0.0,2.4,0.0,4.3950000000000005,9.0,14.4,0.8,0.62054,1.8,0.8,0.0,1.4,2.6,1.0,1.6,2.8,1.8,1.8,9.2,1.0,0.4,2.6,1.8,0.0,0.6,1.4,1.4,0.0,0.4,0.0,0.0,0.8,DEL,PITCHAPI
m_1JjKsV,2026-01-23,p_1mwRpu,Emanuel Mammana,t_2eRs85,Vélez Sarsfield,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,PITCHAPI
