grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
VOL,rival_historico_cornerKicks,3049,-0.04965566294174722,-0.04924657540822081,0.04965566294174722,0.04924657540822081
VOL,historico_bigChanceCreated,3031,0.07866862753496677,0.047015193404138456,0.07866862753496677,0.047015193404138456
VOL,rival_historico_expectedGoals,1144,-0.034174152172020085,-0.04618201451184315,0.034174152172020085,0.04618201451184315
VOL,rival_historico_accurateLongBalls,3049,-0.04038834683011163,-0.04456296738059019,0.04038834683011163,0.04456296738059019
VOL,rival_historico_totalShotsInsideBox,3049,-0.0419413978483047,-0.04414487821212276,0.0419413978483047,0.04414487821212276
VOL,rival_historico_totalShotsOnGoal,3049,-0.044831995343306445,-0.04334721128354577,0.044831995343306445,0.04334721128354577
VOL,rival_historico_bigChanceCreated,3049,-0.05693393156371567,-0.042307039042036365,0.05693393156371567,0.042307039042036365
VOL,rival_historico_touchesInOppBox,3049,-0.029352084180855064,-0.040853441736418354,0.029352084180855064,0.040853441736418354
VOL,historico_bigChanceMissed,3021,0.08167484388336634,0.04056019140578472,0.08167484388336634,0.04056019140578472
VOL,historico_blockedScoringAttempt,3031,0.0369696870431793,0.03864460834080131,0.0369696870431793,0.03864460834080131
VOL,historico_offsides,3031,0.05155122406132105,0.03776705731241626,0.05155122406132105,0.03776705731241626
VOL,historico_finalThirdEntries,3031,-0.05218811602540034,-0.03746336110659588,0.05218811602540034,0.03746336110659588
VOL,rival_historico_blockedScoringAttempt,3049,-0.02741491050502576,-0.03735926981364284,0.02741491050502576,0.03735926981364284
VOL,historico_goalkeeperSaves,3031,-0.030447729552837276,-0.03637558266262164,0.030447729552837276,0.03637558266262164
VOL,historico_totalShotsOutsideBox,3031,0.028449168302468065,0.03440743229320083,0.028449168302468065,0.03440743229320083
VOL,historico_shotsOffGoal,3031,0.030901716779648192,0.031305491591757925,0.030901716779648192,0.031305491591757925
VOL,rival_historico_expectedGoalsOnTarget,1144,-0.02166590299920713,-0.03089010613674481,0.02166590299920713,0.03089010613674481
VOL,rival_historico_wonTacklePercent,3049,0.034889042322790366,0.027485139124090417,0.034889042322790366,0.027485139124090417
VOL,rival_historico_accurateCross,3049,0.025478665548835336,0.02679258743444285,0.025478665548835336,0.02679258743444285
VOL,rival_historico_ballRecovery,3049,-0.018015229560651415,-0.02556877675595815,0.018015229560651415,0.02556877675595815
VOL,historico_totalTackle,3031,0.02355150352591882,0.025362680829582724,0.02355150352591882,0.025362680829582724
VOL,historico_accurateCross,3031,0.025466616465792256,0.025150605229135287,0.025466616465792256,0.025150605229135287
VOL,rival_historico_totalShotsOutsideBox,3049,-0.03122989144511779,-0.024501950730312704,0.03122989144511779,0.024501950730312704
VOL,rival_historico_bigChanceMissed,3036,-0.051471943184004915,-0.023616583583951384,0.051471943184004915,0.023616583583951384
VOL,historico_dispossessed,3031,-0.018671440659785522,-0.022501224818762537,0.018671440659785522,0.022501224818762537
VOL,rival_historico_totalTackle,3049,0.030259587026632062,0.02049584614195107,0.030259587026632062,0.02049584614195107
VOL,rival_historico_dribblesPercentage,3049,-0.012940088549052934,-0.019891335685050908,0.012940088549052934,0.019891335685050908
VOL,rival_historico_finalThirdEntries,3049,0.01678240814805839,0.019635829727531327,0.01678240814805839,0.019635829727531327
VOL,historico_wonTacklePercent,3031,0.016696871390070925,0.014071944946688087,0.016696871390070925,0.014071944946688087
VOL,rival_historico_offsides,3049,-0.0055200552503328875,-0.01388852169145635,0.0055200552503328875,0.01388852169145635
VOL,historico_expectedGoalsOnTarget,1132,-0.0012181633595786353,0.005551039518581191,0.0012181633595786353,0.005551039518581191
VOL,rival_historico_interceptionWon,3049,-0.013347278774515747,-0.0038265621042624714,0.013347278774515747,0.0038265621042624714
VOL,historico_interceptionWon,3031,0.017110089849417955,-0.0026736314092836717,0.017110089849417955,0.0026736314092836717
VOL,rival_historico_shotsOffGoal,3049,-0.01418996866569264,0.0009381915521432623,0.01418996866569264,0.0009381915521432623
DEL,historico_expectedGoals,584,0.13252196882085088,0.1766551204641136,0.13252196882085088,0.1766551204641136
DEL,historico_shotsOnGoal,1539,0.11543062481364588,0.14493077470012375,0.11543062481364588,0.14493077470012375
DEL,rival_historico_expectedGoalsOnTarget,586,-0.10464819829439018,-0.13939456233396885,0.10464819829439018,0.13939456233396885
DEL,historico_duelWonPercent,1539,0.11706560941527552,0.1380425838500157,0.11706560941527552,0.1380425838500157
DEL,historico_dispossessed,1539,-0.11063447971384435,-0.13626424794258288,0.11063447971384435,0.13626424794258288
DEL,historico_accuratePasses,1539,0.1080955605361775,0.12481018850021505,0.1080955605361775,0.12481018850021505
DEL,historico_passes,1539,0.10476551919577469,0.11981119557254055,0.10476551919577469,0.11981119557254055
DEL,rival_historico_ballPossession,1564,-0.09744865463002204,-0.11864054572323456,0.09744865463002204,0.11864054572323456
DEL,rival_historico_passes,1564,-0.11220147761673467,-0.11790505263924682,0.11220147761673467,0.11790505263924682
DEL,rival_historico_accuratePasses,1564,-0.11069440960961227,-0.11730775776983303,0.11069440960961227,0.11730775776983303
DEL,historico_ballPossession,1539,0.099343431699413,0.11620388470115432,0.099343431699413,0.11620388470115432
DEL,rival_historico_expectedGoals,586,-0.08985268087556866,-0.11234055631386584,0.08985268087556866,0.11234055631386584
DEL,rival_historico_totalClearance,1564,0.10199165519084702,0.11055813980389155,0.10199165519084702,0.11055813980389155
DEL,historico_bigChanceCreated,1539,0.11773179920150796,0.10648772171156771,0.11773179920150796,0.10648772171156771
DEL,historico_groundDuelsPercentage,1539,0.06381626492290562,0.10578380433287868,0.06381626492290562,0.10578380433287868
DEL,historico_expectedGoalsOnTarget,584,0.07499901921143953,0.10343942578645411,0.07499901921143953,0.10343942578645411
DEL,historico_fouls,1539,-0.09192499599713916,-0.09481191704925969,0.09192499599713916,0.09481191704925969
DEL,historico_freeKicks,1539,0.06510323649424911,0.09119207894506433,0.06510323649424911,0.09119207894506433
DEL,historico_interceptionWon,1539,-0.07704050005275487,-0.09027109970293597,0.07704050005275487,0.09027109970293597
DEL,historico_yellowCards,1539,-0.05911330299298165,-0.09013883970316972,0.05911330299298165,0.09013883970316972
DEL,historico_fouledFinalThird,1539,0.06846770718674289,0.09000414359960507,0.06846770718674289,0.09000414359960507
DEL,rival_historico_shotsOnGoal,1564,-0.05914490985555788,-0.0870049788560698,0.05914490985555788,0.0870049788560698
DEL,rival_historico_duelWonPercent,1564,-0.07317278153578652,-0.08579214578582293,0.07317278153578652,0.08579214578582293
DEL,rival_historico_fouls,1564,0.07611495285652177,0.07972103133579109,0.07611495285652177,0.07972103133579109
DEL,rival_historico_freeKicks,1564,-0.06602189573765867,-0.07389582293924334,0.06602189573765867,0.07389582293924334
DEL,rival_historico_yellowCards,1564,0.035458217947215806,0.07148570291892549,0.035458217947215806,0.07148570291892549
DEL,historico_totalClearance,1539,-0.027658740260013845,-0.07038684660129224,0.027658740260013845,0.07038684660129224
DEL,historico_finalThirdEntries,1539,-0.08067972201839893,-0.07009761214854762,0.08067972201839893,0.07009761214854762
DEL,historico_totalShotsInsideBox,1539,0.04466205949148639,0.06494763286302066,0.04466205949148639,0.06494763286302066
DEL,rival_historico_blockedScoringAttempt,1564,-0.04183366186533235,-0.0646696709978771,0.04183366186533235,0.0646696709978771
DEL,rival_historico_totalShotsOnGoal,1564,-0.04686436911921081,-0.05924554255839684,0.04686436911921081,0.05924554255839684
DEL,historico_aerialDuelsPercentage,1539,-0.029701489129154178,-0.05713736725186212,0.029701489129154178,0.05713736725186212
DEL,rival_historico_offsides,1564,-0.04477521171373998,-0.05673055491282719,0.04477521171373998,0.05673055491282719
DEL,historico_accurateCross,1539,-0.06106934626850744,-0.056073781650525165,0.06106934626850744,0.056073781650525165
DEL,historico_dribblesPercentage,1539,0.05373554021320831,0.055786133190788484,0.05373554021320831,0.055786133190788484
DEL,historico_shotsOffGoal,1539,-0.03035828859833768,-0.055299705067600465,0.03035828859833768,0.055299705067600465
DEL,rival_historico_fouledFinalThird,1564,-0.038378033149011594,-0.05507112051661432,0.038378033149011594,0.05507112051661432
DEL,rival_historico_totalShotsOutsideBox,1564,-0.05377221821319489,-0.05381643154453346,0.05377221821319489,0.05381643154453346
DEL,rival_historico_dispossessed,1564,0.027214463239962152,0.05354739293543251,0.027214463239962152,0.05354739293543251
DEL,rival_historico_groundDuelsPercentage,1564,-0.013091756355073054,-0.05281131709943684,0.013091756355073054,0.05281131709943684
DEL,historico_totalShotsOnGoal,1539,0.033670284499402486,0.052429614364158876,0.033670284499402486,0.052429614364158876
