match_id,sofascore_event_id,date,player_id,player_name,team_name,rival_team_name,position,matchup_score,matchup_score_propio,matchup_score_rival,matchup_score_interaccion,titular,minutos,rating,metodo_verificacion,estado,team_id_calculado,rival_id_calculado,hist_propio_partidos,hist_rival_partidos,n_propio,n_rival,n_interaccion,variables_propio,variables_rival,variables_interaccion,causa
m_1bOPPX,15270072.0,2026-01-24,p_0ji027,Leandro Díaz,Atlético Tucumán,Independiente Rivadavia,DEL,,,,,True,90.0,8.0,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_2hGCoi,Luis Ingolotti,Atlético Tucumán,Independiente Rivadavia,ARQ,,,,,True,90.0,6.7,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_0cCrOD,Nicolás Laméndola,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,True,89.0,6.3,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_0LQUK3,Renzo Tesuri,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,True,90.0,5.5,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_4M9q4h,Enzo Taborda,Barracas Central,River Plate,VOL,,,,,False,8.0,6.8,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_4GYgI9,Facundo Bruera,Barracas Central,River Plate,DEL,,,,,True,90.0,6.0,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_3X6bRT,Fernando Tobio,Barracas Central,River Plate,DEF,,,,,True,82.0,6.4,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_3f89Le,Gastón Campi,Barracas Central,River Plate,DEF,,,,,True,90.0,7.4,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_4RLJIA,Gonzalo Morales,Barracas Central,River Plate,DEL,,,,,True,90.0,6.3,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_2N9XHp,Iván Tapia,Barracas Central,River Plate,VOL,,,,,True,82.0,6.5,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
