grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
ARQ,matchup_recuperaciones_diferencia,345,-0.00897633656533011,0.004009148948651273,0.00897633656533011,0.004009148948651273
ARQ,matchup_diferencia_ballRecovery,345,-0.00897633656533011,0.004009148948651273,0.00897633656533011,0.004009148948651273
ARQ,matchup_posesion_diferencia,345,-0.0029013625070212585,0.0038700478664186874,0.0029013625070212585,0.0038700478664186874
ARQ,matchup_diferencia_ballPossession,345,-0.0029013625070212585,0.0038700478664186874,0.0029013625070212585,0.0038700478664186874
ARQ,matchup_posesion_ratio,345,0.005308585050285467,0.0034271547696815476,0.005308585050285467,0.0034271547696815476
ARQ,matchup_ratio_ballPossession,345,0.005308585050285467,0.0034271547696815476,0.005308585050285467,0.0034271547696815476
ARQ,matchup_recuperaciones_ratio,345,-0.0074925897851435466,-0.00281244404207335,0.0074925897851435466,0.00281244404207335
ARQ,matchup_ratio_ballRecovery,345,-0.0074925897851435466,-0.00281244404207335,0.0074925897851435466,0.00281244404207335
ARQ,matchup_ratio_blockedScoringAttempt,345,-0.06552446694217869,0.002470015259469249,0.06552446694217869,0.002470015259469249
ARQ,matchup_diferencia_blockedScoringAttempt,345,-0.08374884986700316,0.0005114413832968777,0.08374884986700316,0.0005114413832968777
ARQ,matchup_pelota_parada_faltas_cometidas_ratio,341,0.05008213841931264,0.00047877352869864063,0.05008213841931264,0.00047877352869864063
DEF,matchup_diferencia_accuratePasses,1746,0.17656389331079142,0.1719593000467018,0.17656389331079142,0.1719593000467018
DEF,matchup_pases_precisos_diferencia,1746,0.17656389331079142,0.1719593000467018,0.17656389331079142,0.1719593000467018
DEF,matchup_diferencia_ballPossession,1746,0.15918216341268823,0.17023138360558437,0.15918216341268823,0.17023138360558437
DEF,matchup_posesion_diferencia,1746,0.15918216341268823,0.17023138360558437,0.15918216341268823,0.17023138360558437
DEF,matchup_pases_diferencia,1746,0.1716866130227965,0.1680778907087476,0.1716866130227965,0.1680778907087476
