match_id,date,round_name,player_id,player_name,team_id,team_name,position,minutes_played,participacion,area_rival,ultimo_tercio,carreras_progresivas,duelos,perdidas,regates_fallidos,exceso_perdidas,pases,peligro_creado,defensa,arquero,goles_asistencias,resultado_puntos,valla_invicta,winning_total,accurate_passes,passes,progressive_passes,precision_pases,passes_into_final_third,long_balls_accurate,accurate_crosses,progressive_carries,take_ons,take_ons_won,failed_dribbles,miscontrols,dispossessed,duels_won,duels_lost,tackles,interceptions,recoveries,clearances,blocks,dribbled_past,shots_on_target,goals,assists,chances_created,saves,saved_penalties,goals_conceded,match_finished
m_2XR10W,2026-01-28,2,p_3I9W67,Javier Dominguez,t_45vTPl,Atlético Tucumán,,16.0,0.48,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.71,0.5,1.42,0.0,0.0,1,0.0,4.11,13.0,16.0,3.0,0.8125,4.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_1KfXQ1,Facundo Mansilla Zahir,t_2M7cot,Central Córdoba de Santiago,,90.0,2.7,0.0,0.0,0.1,-0.2,-0.2,0.0,0.0,0.899,0.0,4.3,0.0,0.0,1,0.0,8.599,19.0,29.0,0.0,0.6552,5.0,8.0,0.0,2.0,0.0,0.0,0,0.0,1.0,2.0,3.0,2.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_1JcSyH,Lucas Varaldo,t_2M7cot,Central Córdoba de Santiago,,2.0,0.06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,0.0,1.08,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_39r0cc,Ignacio Galván,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.36,0.0,0.1,-0.8,-1.4,-0.3,0.0,1.3324,1.1,1.6,0.0,0.0,1,0.0,5.6924,25.0,34.0,1.0,0.7353,3.0,4.0,3.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_1K6Fr9,Fernando Martínez,t_2M7cot,Central Córdoba de Santiago,,11.0,0.33,0.0,0.0,0.0,-0.4,-0.4,-0.3,0.0,0.0,0.0,0.9,0.0,0.0,1,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_0RVLhG,Ezequiel Naya,t_2M7cot,Central Córdoba de Santiago,,88.0,2.64,0.0,0.0,0.05,-1.6,-0.4,0.0,0.0,0.162,0.0,0.14,0.0,0.0,1,0.0,1.992,9.0,10.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_0vs7Dx,Kevin Ortiz,t_45vTPl,Atlético Tucumán,,90.0,2.7,0.12,0.0,0.0,-0.2,-0.2,-0.3,0.0,2.263,1.6,2.7,0.0,0.0,1,0.0,9.683,47.0,61.0,9.0,0.7705,12.0,8.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_08bYm3,Franco Nicola,t_45vTPl,Atlético Tucumán,,62.0,1.86,0.12,0.0,0.05,-1.2,-0.2,-0.6,0.0,1.255,2.3,0.6,0.0,0.0,1,0.0,5.185,17.0,24.0,1.0,0.7083,2.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,0.0,2.0,8.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_0ciPTe,Diego Barrera,t_2M7cot,Central Córdoba de Santiago,,79.0,2.37,0.24,0.0,0.15,-0.6,-1.0,-0.3,0.0,1.02,2.2,1.8,0.0,0.0,1,0.0,6.88,8.0,12.0,1.0,0.6667,2.0,0.0,4.0,3.0,2.0,1.0,1.0,5.0,0.0,2.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_0O6mnx,Manuel Brondo,t_45vTPl,Atlético Tucumán,,28.0,0.84,0.36,0.0,0.0,-0.6,-0.6,-0.6,0.0,0.04,0.0,0.5,0.0,0.0,1,0.0,0.94,3.0,6.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_0vreM8,Agustín Quiroga,t_2M7cot,Central Córdoba de Santiago,,45.0,1.35,0.0,0.0,0.05,-0.6,-0.0,-0.3,0.0,0.799,0.0,1.42,0.0,0.0,1,0.0,3.719,7.0,20.0,0.0,0.35,8.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_0VScM6,Tiago Cravero,t_2M7cot,Central Córdoba de Santiago,,45.0,1.35,0.0,0.0,0.05,0.2,-0.0,0.0,0.0,0.609,0.0,1.74,0.0,0.0,1,0.0,4.949,16.0,21.0,1.0,0.7619,3.0,4.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2XR10W,2026-01-28,2,p_2F62xT,Lautaro Godoy,t_45vTPl,Atlético Tucumán,,2.0,0.06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0833,0.0,0.7,0.0,0.0,1,0.0,1.8433,5.0,6.0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2yIwhJ,2026-03-16,11,p_4SyM9C,Leandro Fernández,t_3XuEvf,Argentinos Juniors,,11.0,0.33,0.12,0.0,0.05,0.0,-0.2,0.0,0.0,0.4567,0.0,0.0,0.0,0.0,1,0.0,1.7567,1.0,3.0,0.0,0.3333,1.0,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_173wGq,Brayan Cortés,t_3XuEvf,Argentinos Juniors,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.2203,0.0,1.0,0.0,0.0,1,0.0,5.9203,27.0,31.0,0.0,0.871,4.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_422Dh0,Federico Álvarez,t_1L8FaD,Tigre,,90.0,2.7,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,1.5438,0.6,2.52,0.0,0.0,1,0.0,7.9638,14.0,26.0,4.0,0.5385,6.0,5.0,4.0,0.0,1.0,1.0,0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_2OHkn8,Nicolás Oroz,t_3XuEvf,Argentinos Juniors,,89.0,2.67,0.0,0.0,0.05,-0.2,-0.6,0.0,0.0,1.7691,4.6,1.12,0.0,0.0,1,0.0,10.4091,45.0,47.0,3.0,0.9574,5.0,4.0,2.0,1.0,1.0,1.0,0,3.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_1QJBGG,Gonzalo Martínez,t_1L8FaD,Tigre,,30.0,0.9,0.0,0.0,0.1,-0.2,-0.4,-0.3,0.0,0.6773,0.5,0.6,0.0,0.0,1,0.0,2.8773,13.0,15.0,3.0,0.8667,4.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_0AvvFI,Alfio Oviedo,t_1L8FaD,Tigre,,29.0,0.87,0.12,0.0,0.0,-0.6,-0.0,-0.3,0.0,0.0944,0.0,0.8,0.0,0.0,1,0.0,1.9844,4.0,9.0,1.0,0.4444,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_3mEDPS,Federico Fattori,t_3XuEvf,Argentinos Juniors,,90.0,2.7,0.0,0.0,0.05,-0.6,-0.2,0.0,0.0,3.01,0.0,2.6,0.0,0.0,1,0.0,8.56,93.0,99.0,6.0,0.9394,10.0,13.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_0Lb3J0,Joaquín Laso,t_1L8FaD,Tigre,,90.0,2.7,0.0,0.0,0.0,0.2,-0.0,0.0,0.0,1.33,0.0,3.28,0.0,0.0,1,0.0,8.51,29.0,30.0,1.0,0.9667,7.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_444eWh,Jalil Elías,t_1L8FaD,Tigre,,89.0,2.67,0.0,0.0,0.0,-0.4,-0.0,0.0,0.0,0.918,0.0,1.1,0.0,0.0,1,0.0,5.288,26.0,30.0,1.0,0.8667,7.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_0NulPm,Claudio Bravo,t_3XuEvf,Argentinos Juniors,,1.0,0.03,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.02,0.0,0.4,0.0,0.0,1,0.0,1.45,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_1OPWAY,Iván Morales,t_3XuEvf,Argentinos Juniors,,79.0,2.37,0.24,0.0,0.05,-0.8,-1.4,-0.3,0.0,0.1857,-0.6,0.12,0.0,0.0,1,0.0,0.8657,5.0,7.0,1.0,0.7143,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_38jdJ6,Sebastián Prieto,t_3XuEvf,Argentinos Juniors,,89.0,2.67,0.36,0.0,0.05,0.0,-0.4,-0.6,0.0,2.367,2.6,5.56,0.0,0.0,1,0.0,13.607,49.0,69.0,5.0,0.7101,7.0,9.0,4.0,1.0,3.0,1.0,2.0,2.0,0.0,5.0,5.0,5.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_0pvncd,Francisco Álvarez,t_3XuEvf,Argentinos Juniors,,90.0,2.7,0.12,0.0,0.0,-0.8,-0.0,0.0,0.0,2.0743,0.0,2.48,0.0,0.0,1,0.0,7.5743,59.0,67.0,2.0,0.8806,5.0,11.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_1Sh6eR,Martín Garay,t_1L8FaD,Tigre,,90.0,2.7,0.12,0.0,0.0,-1.0,-0.4,-0.9,0.0,1.2203,1.5,3.66,0.0,0.0,1,0.0,7.9003,24.0,35.0,3.0,0.6857,7.0,6.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,5.0,1.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_1IquRb,Alan Barrionuevo,t_1L8FaD,Tigre,,90.0,2.7,0.0,0.0,0.0,-0.4,-0.0,0.0,0.0,1.122,0.0,2.8,0.0,0.0,1,0.0,7.222,16.0,20.0,1.0,0.8,7.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_1JUF3l,Felipe Zenobio,t_1L8FaD,Tigre,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.4613,0.0,1.6,0.0,0.0,1,0.0,6.7613,13.0,16.0,0.0,0.8125,6.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_36ULM2,Ignacio Russo,t_1L8FaD,Tigre,,89.0,2.67,0.24,0.0,0.0,-0.6,-0.0,-0.3,0.0,0.9494,0.4,1.3,0.0,0.0,1,0.0,5.6594,6.0,17.0,1.0,0.3529,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_0wfa6H,Leandro Lozano,t_3XuEvf,Argentinos Juniors,,90.0,2.7,0.0,0.0,0.0,-0.6,-0.2,0.0,0.0,1.6378,0.5,3.26,0.0,0.0,1,0.0,8.2978,47.0,54.0,4.0,0.8704,2.0,5.0,2.0,0.0,0.0,0.0,0,0.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_34yTml,Sebastián Medina,t_1L8FaD,Tigre,,61.0,1.83,0.12,0.0,0.0,-0.6,-0.6,0.0,0.0,1.2186,0.0,0.8,0.0,0.0,1,0.0,3.7686,6.0,14.0,2.0,0.4286,4.0,3.0,4.0,0.0,0.0,0.0,0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_3mV8zU,Román Riquelme,t_3XuEvf,Argentinos Juniors,,90.0,2.7,0.24,0.0,0.05,-0.6,-0.2,0.0,0.0,1.3518,-1.2,2.48,0.0,0.0,1,0.0,5.8218,42.0,44.0,0.0,0.9545,3.0,8.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_2OigHb,Bruno Leyes,t_1L8FaD,Tigre,,61.0,1.83,0.0,0.0,0.05,-0.2,-0.0,0.0,0.0,0.6736,0.6,2.4,0.0,0.0,1,0.0,6.3536,18.0,25.0,1.0,0.72,6.0,2.0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_4dX0F7,Emiliano Viveros,t_3XuEvf,Argentinos Juniors,,76.0,2.28,0.48,0.0,0.0,-0.8,-0.8,-0.3,0.0,1.286,0.4,1.9,0.0,0.0,1,0.0,5.446,20.0,25.0,1.0,0.8,6.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_0oDcvI,Alan Lescano,t_3XuEvf,Argentinos Juniors,,79.0,2.37,0.12,0.0,0.0,-0.8,-0.6,-0.3,0.0,0.51,0.0,0.5,0.0,0.0,1,0.0,2.8,18.0,20.0,2.0,0.9,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_31LbGC,Elías Cabrera,t_1L8FaD,Tigre,,29.0,0.87,0.24,0.0,0.0,-0.2,-0.2,0.0,0.0,0.2529,-1.0,0.4,0.0,0.0,1,0.0,1.3629,6.0,7.0,0.0,0.8571,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_3BCNLl,Joaquín Mosqueira,t_1L8FaD,Tigre,,1.0,0.03,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1,0.0,1.12,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_1hfCZH,Santiago López,t_1L8FaD,Tigre,,90.0,2.7,0.72,0.0,0.15,-0.8,-0.4,-1.5,0.0,1.2686,4.6,3.1,0.0,0.0,1,0.0,10.8386,8.0,21.0,1.0,0.381,3.0,1.0,5.0,3.0,9.0,4.0,5.0,2.0,0.0,5.0,9.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_4OfzNB,Tiago Serrago,t_1L8FaD,Tigre,,60.0,1.8,0.12,0.0,0.1,-0.6,-0.6,-0.3,0.0,0.3662,0.0,2.0,0.0,0.0,1,0.0,3.8862,9.0,13.0,3.0,0.6923,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_3HZXLO,Lucas Gómez,t_3XuEvf,Argentinos Juniors,,90.0,2.7,0.12,0.0,0.05,-0.2,-0.2,0.0,0.0,1.871,0.5,3.1,0.0,0.0,1,0.0,8.941,53.0,61.0,0.0,0.8689,7.0,8.0,1.0,1.0,0.0,0.0,0,1.0,0.0,2.0,3.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_4EUErB,Diego Porcel,t_3XuEvf,Argentinos Juniors,,11.0,0.33,0.24,0.0,0.05,-1.0,-0.4,-0.6,0.0,0.248,0.5,0.2,0.0,0.0,1,0.0,0.568,3.0,5.0,1.0,0.6,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_1HgyrD,Manuel Fernández,t_1L8FaD,Tigre,,1.0,0.03,0.0,0.0,0.0,-0.4,-0.2,0.0,0.0,0.145,0.0,0.2,0.0,0.0,1,0.0,0.775,3.0,4.0,0.0,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_3cUNHY,Facundo Carrizo,t_3XuEvf,Argentinos Juniors,,1.0,0.03,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.02,0.0,-0.3,0.0,0.0,1,0.0,0.35,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yIwhJ,2026-03-16,11,p_2ffcqe,Facundo Jainikoski,t_3XuEvf,Argentinos Juniors,,14.0,0.42,0.0,0.0,0.1,-0.2,-0.4,-0.3,0.0,0.18,0.6,0.2,0.0,0.0,1,0.0,1.6,4.0,5.0,1.0,0.8,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yMdi1,2026-04-18,15,p_1JsXOB,Sergio Ojeda,t_1dhmUh,Estudiantes de Río Cuarto,,90.0,2.7,0.0,0.0,0.0,-0.6,-0.0,0.0,0.0,1.5828,0.5,3.46,0.0,0.0,0,0.0,7.6428,25.0,29.0,3.0,0.8621,5.0,9.0,2.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_2yMdi1,2026-04-18,15,p_3mGP60,Germán Conti,t_0rGDE4,Gimnasia LP,,20.0,0.6,0.0,0.0,0.0,-0.4,-0.0,0.0,0.0,0.2645,0.0,0.48,0.0,0.0,3,0.0,3.9445,7.0,11.0,2.0,0.6364,1.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_2yMdi1,2026-04-18,15,p_3mvWYr,Gabriel Alanís,t_1dhmUh,Estudiantes de Río Cuarto,,90.0,2.7,0.36,0.0,0.05,-0.8,-1.2,0.0,0.0,1.364,3.6,0.8,0.0,0.0,0,0.0,6.874,26.0,40.0,2.0,0.65,3.0,1.0,4.0,1.0,1.0,1.0,0,3.0,3.0,2.0,6.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,1.0,True
m_2yMdi1,2026-04-18,15,p_10pgVf,Javier Ferreira,t_1dhmUh,Estudiantes de Río Cuarto,,22.0,0.66,0.36,0.0,0.0,-1.4,-0.2,0.0,0.0,0.19,-0.5,0.4,0.0,0.0,0,0.0,-0.49,4.0,8.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_2yMdi1,2026-04-18,15,p_0aF5io,Facundo Cobos,t_1dhmUh,Estudiantes de Río Cuarto,,90.0,2.7,0.12,0.0,0.05,0.0,-0.4,0.0,0.0,1.7654,0.5,1.86,0.0,0.0,0,0.0,6.5954,27.0,39.0,3.0,0.6923,9.0,6.0,3.0,1.0,0.0,0.0,0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_2yMdi1,2026-04-18,15,p_2ZvpgZ,Pedro Silva Torrejón,t_0rGDE4,Gimnasia LP,,90.0,2.7,0.48,0.0,0.05,-0.2,-0.4,-0.3,0.0,2.228,0.7,4.1,0.0,0.0,3,0.0,12.358,21.0,30.0,6.0,0.7,7.0,6.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,4.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,True
m_2yMdi1,2026-04-18,15,p_4TKIbV,Nicolás Talpone,t_1dhmUh,Estudiantes de Río Cuarto,,64.0,1.92,0.0,0.0,0.0,-0.8,-0.4,-0.6,0.0,1.1276,0.0,2.7,0.0,0.0,0,0.0,3.9476,32.0,34.0,4.0,0.9412,6.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,5.0,2.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yMdi1,2026-04-18,15,p_0AsvjF,Augusto Max,t_0rGDE4,Gimnasia LP,,90.0,2.7,0.0,0.0,0.1,-0.2,-0.0,0.0,0.0,0.854,1.1,3.52,0.0,0.0,3,0.0,11.074,27.0,30.0,1.0,0.9,4.0,3.0,0.0,2.0,1.0,1.0,0,0.0,0.0,1.0,2.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_2yMdi1,2026-04-18,15,p_3u3qOO,Francisco Romero,t_1dhmUh,Estudiantes de Río Cuarto,,26.0,0.78,0.0,0.0,0.05,-0.2,-0.0,0.0,0.0,0.78,0.0,0.7,0.0,0.0,0,0.0,2.11,19.0,23.0,4.0,0.8261,4.0,4.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yMdi1,2026-04-18,15,p_042eAN,Marcelo Torres,t_0rGDE4,Gimnasia LP,,78.0,2.34,0.36,0.0,0.05,-0.2,-0.4,0.0,0.0,0.485,0.6,0.24,0.0,0.0,3,0.0,6.475,18.0,24.0,1.0,0.75,4.0,0.0,0.0,1.0,1.0,1.0,0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,True
m_2yMdi1,2026-04-18,15,p_4bCUcN,Agustín Auzmendi,t_0rGDE4,Gimnasia LP,,90.0,2.7,1.08,0.0,0.0,-1.2,-1.0,-0.3,0.0,0.9832,3.5,1.12,0.0,0.0,3,0.0,9.8832,22.0,31.0,5.0,0.7097,5.0,3.0,1.0,0.0,5.0,4.0,1.0,3.0,2.0,4.0,10.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,True
m_2yMdi1,2026-04-18,15,p_4UQKl9,Raúl Lozano,t_1dhmUh,Estudiantes de Río Cuarto,,64.0,1.92,0.0,0.0,0.0,-0.8,-0.2,-0.3,0.0,0.9686,0.6,2.06,0.0,0.0,0,0.0,4.2486,17.0,28.0,1.0,0.6071,4.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_2yMdi1,2026-04-18,15,p_28tcTH,Alejandro Cabrera,t_1dhmUh,Estudiantes de Río Cuarto,,80.0,2.4,0.0,0.0,0.0,-0.6,-0.2,0.0,0.0,1.18,0.5,1.94,0.0,0.0,0,0.0,5.22,39.0,42.0,3.0,0.9286,5.0,3.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,True
