match_id,date,time_utc,player_id,player_name,team,side,starter,position_id
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_41uo5Q,Milton Valenzuela,Independiente,away,0,1
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_0sEghq,Nicolas Freire,Independiente,away,0,1
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_0i1DU3,Nicolas Goitea,Newell's Old Boys,home,0,1
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_3mpZF5,Oscar Salomon,Newell's Old Boys,home,1,36
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_4L0APC,Rodrigo Fernandez,Independiente,away,1,64
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_4Uobro,Rodrigo Herrera,Newell's Old Boys,home,1,75
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_3KLwFI,Rodrigo Rey,Independiente,away,1,11
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_23RfET,Saul Salcedo,Newell's Old Boys,home,1,34
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_4UoYBc,Sebastian Valdez,Independiente,away,0,1
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_3pwCr8,Valentino Acuna,Newell's Old Boys,home,1,77
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_4Bdvg6,Walter Mazzantti,Independiente,away,1,83
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_0L7hVd,Walter Nunez,Newell's Old Boys,home,0,3
m_1BPKXp,2026-01-28,2026-01-28T01:15:00Z,p_1QjqgM,Williams Barlasina,Newell's Old Boys,home,0,0
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0vreM8,Agustin Quiroga,Central Córdoba de Santiago,away,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0bDt1t,Agustin Romero,Central Córdoba de Santiago,away,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_43Olsv,Alan Aguerre,Central Córdoba de Santiago,away,1,11
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_2StpFV,Alejandro Maciel,Central Córdoba de Santiago,away,1,34
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_4K6xaC,Bautista Gerez,Central Córdoba de Santiago,away,0,3
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_3AkXZM,Carlos Abeldano,Atlético Tucumán,home,0,3
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_3q7gBJ,Clever Ferreira,Atlético Tucumán,home,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0ciPTe,Diego Barrera,Central Córdoba de Santiago,away,1,78
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_1OO5Lc,Ezequiel Ham,Atlético Tucumán,home,1,77
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0RVLhG,Ezequiel Naya,Central Córdoba de Santiago,away,1,106
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_1KfXQ1,Facundo Mansilla Zahir,Central Córdoba de Santiago,away,1,36
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0oupcN,Fernando Juarez,Central Córdoba de Santiago,away,0,2
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_1K6Fr9,Fernando Martinez,Central Córdoba de Santiago,away,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_08bYm3,Franco Nicola,Atlético Tucumán,home,1,103
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_33Honj,Gabriel Compagnucci,Atlético Tucumán,home,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0sOPFt,Gaston Suso,Atlético Tucumán,home,1,36
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0Ubl4U,Gianluca Ferrari,Atlético Tucumán,home,1,34
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_444jRY,Horacio Tijanovich,Central Córdoba de Santiago,away,1,104
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_39r0cc,Ignacio Galvan,Atlético Tucumán,home,1,38
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_3I9W67,Javier Dominguez,Atlético Tucumán,home,0,2
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_3lI7ex,Javier Vallejos,Central Córdoba de Santiago,away,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_4ax8kI,Joaquin Flores,Central Córdoba de Santiago,away,0,3
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_3DBOMn,Jose Gomez,Central Córdoba de Santiago,away,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_1dhUli,Juan Pablo Pignani,Central Córdoba de Santiago,away,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0vs7Dx,Kevin Ortiz,Atlético Tucumán,home,1,75
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_2F62xT,Lautaro Godoy,Atlético Tucumán,home,0,2
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0ji027,Leandro Diaz,Atlético Tucumán,home,1,105
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_4beE3s,Leonardo Marchi,Central Córdoba de Santiago,away,1,38
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_1fdtGl,Leonel Di Placido,Atlético Tucumán,home,1,32
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0veUmD,Lucas Gonzalez,Central Córdoba de Santiago,away,1,76
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_1JcSyH,Lucas Varaldo,Central Córdoba de Santiago,away,0,3
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_3kuGSc,Luciano Vallejo,Atlético Tucumán,home,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_2hGCoi,Luis Ingolotti,Atlético Tucumán,home,1,11
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0O6mnx,Manuel Brondo,Atlético Tucumán,home,0,3
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_2nfEM8,Marco Iacobellis,Central Córdoba de Santiago,away,1,72
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_2JAW7x,Martin Nicolas Benitez,Atlético Tucumán,home,0,2
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0Q32yJ,Martin Ortega,Atlético Tucumán,home,0,3
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_3XD5Nu,Matias Vera,Central Córdoba de Santiago,away,1,74
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_1187qF,Maximiliano Villa,Atlético Tucumán,home,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0cCrOD,Nicolas Lamendola,Atlético Tucumán,home,1,107
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0BzJUD,Ramiro Paunero,Atlético Tucumán,home,0,1
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0LQUK3,Renzo Tesuri,Atlético Tucumán,home,1,73
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_3cMYiv,Santiago Moyano,Central Córdoba de Santiago,away,1,32
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_0VScM6,Tiago Cravero,Central Córdoba de Santiago,away,0,2
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_4S9wTc,Tomas Durso,Atlético Tucumán,home,0,0
m_2XR10W,2026-01-28,2026-01-28T01:15:00Z,p_4Pokti,Yuri Casermeiro,Central Córdoba de Santiago,away,0,1
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_1XRQ6D,Alan Sosa,Aldosivi,home,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_08vwDR,Alejandro Villarreal,Aldosivi,home,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_2tK1WJ,Axel Werner,Aldosivi,home,1,11
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3J8Smm,Blas Palavecino,Aldosivi,home,1,107
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_0lnkFp,Dardo Federico Miloc,Barracas Central,away,0,2
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_32p5bD,Emiliano Rodriguez,Aldosivi,home,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4M9q4h,Enzo Taborda,Barracas Central,away,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_2lDCQ8,Esteban Rolon,Aldosivi,home,1,77
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4GYgI9,Facundo Bruera,Barracas Central,away,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4HG9bI,Facundo De La Vega,Aldosivi,home,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_2N9wLu,Federico Acevedo,Aldosivi,home,1,73
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_2A29Ip,Fernando Román,Aldosivi,home,1,38
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3X6bRT,Fernando Tobio,Barracas Central,away,1,35
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4d2Pri,Franco Leys,Aldosivi,home,0,2
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3f89Le,Gaston Campi,Barracas Central,away,1,37
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_1Uzxie,Gonzalo Maroni,Barracas Central,away,0,2
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4RLJIA,Gonzalo Morales,Barracas Central,away,1,104
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_0ZteUQ,Guillermo Enrique,Aldosivi,home,0,1
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_47ig4s,Ignacio Chicco,Aldosivi,home,0,0
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3oLDhv,Ivan Guaraz,Barracas Central,away,1,75
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_2N9XHp,Ivan Tapia,Barracas Central,away,1,77
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3WxKBx,Jhonatan Candia,Barracas Central,away,1,106
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4CFN2N,Joaquin Novillo,Aldosivi,home,1,36
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_11rLEz,Juan Espinola,Barracas Central,away,0,0
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_0dGmfh,Junior Arias,Aldosivi,home,1,105
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_2YBNQo,Kevin Jappert,Barracas Central,away,1,71
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_2FOJTC,Lucas Emanuel Gamba,Barracas Central,away,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4duo4k,Marcelo Mino,Barracas Central,away,1,11
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3GGul9,Martin Garcia,Aldosivi,home,0,2
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_0U9NrS,Matias Morello,Aldosivi,home,0,2
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4ar7Cn,Mauro Da Luz,Aldosivi,home,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_0aq8MN,Maximiliano Puig,Barracas Central,away,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_1vLyyJ,Natanael Guzman,Aldosivi,home,1,103
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3NlPl1,Nicolas Capraro,Barracas Central,away,0,1
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4D2pMD,Nicolas Cordero,Aldosivi,home,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3ZKy4R,Nicolas Demartini,Barracas Central,away,0,1
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_0a8sV7,Nicolas Zalazar,Aldosivi,home,1,34
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_2TqnnA,Norberto Briasco,Barracas Central,away,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4YkG7y,Rafael Barrios,Barracas Central,away,1,33
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_1yzkvo,Roberto Agustin Bochi,Aldosivi,home,1,75
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_1uaYbk,Rodrigo Bogarin,Barracas Central,away,0,2
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3No7F7,Rodrigo Gonzalez,Aldosivi,home,1,32
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_0QeOVx,Rodrigo Insua,Barracas Central,away,1,79
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_4IA6aI,Tomas Fernandez,Aldosivi,home,0,3
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_0mFzAI,Tomas Porra,Barracas Central,away,1,73
m_2kLUw0,2026-01-28,2026-01-28T20:00:00Z,p_3WKRk7,Yonatthan Rak,Barracas Central,away,0,1
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_1eezYL,Adolfo Gaich,Estudiantes,home,0,3
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3dYXua,Agustin Marchesin,Boca Juniors,away,1,11
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_4NKdxD,Agustin Martegani,Boca Juniors,away,0,2
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_4FAIfZ,Alexis Castro,Estudiantes,home,0,3
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0hv5Lo,Ander Herrera,Boca Juniors,away,0,2
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_12lRQi,Ayrton Costa,Boca Juniors,away,1,36
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_2203UO,Cristian Medina,Estudiantes,home,1,85
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_2DQVsu,Eric Meza,Estudiantes,home,1,32
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_375sV8,Eros Mancuso,Estudiantes,home,0,1
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_32UVER,Exequiel Zeballos,Boca Juniors,away,1,107
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_4drKzY,Ezequiel Piovi,Estudiantes,home,1,66
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0wvzBl,Fabricio Iacovich,Estudiantes,home,1,11
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0UPCHl,Fabricio Perez,Estudiantes,home,1,83
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_2z0L2z,Facundo Farias,Estudiantes,home,0,3
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0g3FQU,Facundo Rodriguez,Estudiantes,home,0,1
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_1ZYDWz,Franco Basualdo,Estudiantes,home,0,2
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3387op,Franco Dominguez,Estudiantes,home,0,3
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_1E7ljC,Gabriel Neves,Estudiantes,home,0,2
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_4LoI3o,Gaston Benedetti,Estudiantes,home,1,38
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3coysd,Gonzalo Gelini,Boca Juniors,away,0,2
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3BQAaS,Guido Carrillo,Estudiantes,home,1,115
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_4CKuJ2,Iker Zufiaurre,Boca Juniors,away,1,105
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0mUgM6,Joaquin Tobio Burgos,Estudiantes,home,1,87
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_2RDqup,Jorge Figal,Boca Juniors,away,0,1
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0mTgY4,Juan Barinaga,Boca Juniors,away,1,32
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0uhVcs,Kevin Zenon,Boca Juniors,away,1,103
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_1PvYK3,Lautaro Blanco,Boca Juniors,away,1,38
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3vrKDa,Lautaro Di Lollo,Boca Juniors,away,1,34
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_1yBLpe,Leandro Brey,Boca Juniors,away,0,0
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_10iCWI,Leandro Gonzalez Pirez,Estudiantes,home,1,36
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_02UzGW,Leandro Paredes,Boca Juniors,away,1,75
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_4fRzo0,Leonel Flores,Boca Juniors,away,0,3
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0dtSF3,Lucas Alario,Estudiantes,home,0,3
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3mDkwx,Lucas Blondel,Boca Juniors,away,0,1
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_4dRlMQ,Lucas Cornejo,Estudiantes,home,0,2
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0tFMTS,Malcom Braida,Boca Juniors,away,0,3
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3A5ZcB,Marcelo Weigandt,Boca Juniors,away,0,1
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_42NlkW,Marco Pellegrino,Boca Juniors,away,0,1
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0TKEkA,Mikel Amondarain,Estudiantes,home,1,64
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_10sBb4,Milton Delgado,Boca Juniors,away,0,2
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0MJ2ca,Rodrigo Borzone,Estudiantes,home,0,0
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_2ffBRo,Santiago Nunez,Estudiantes,home,1,34
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3JSc7q,Tomas Aranda,Boca Juniors,away,0,2
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_4SukWz,Tomas Belmonte,Boca Juniors,away,1,73
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_0aKkyA,Valente Pierani,Estudiantes,home,0,1
m_09UPPR,2026-01-29,2026-01-29T01:15:00Z,p_3WWk77,Williams Alarcon,Boca Juniors,away,1,77
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_37G7he,Aaron Molinas,Defensa y Justicia,away,1,77
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_0ZM9a1,Abiel Osorio,Defensa y Justicia,away,1,103
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2a5j21,Agustin Hausch,Defensa y Justicia,away,0,1
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2DxNya,Alexander Diaz,Deportivo Riestra,home,1,104
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_1xPFDe,Angel Stringa,Deportivo Riestra,home,0,2
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_0CIjyP,Antony Alonso,Deportivo Riestra,home,1,77
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_1xgZEc,Ayrton Portillo,Defensa y Justicia,away,1,73
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_18n3tl,Cristian Paz,Deportivo Riestra,home,1,35
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_46qDWM,Cristopher Fiermarin,Defensa y Justicia,away,1,11
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2Wjg0N,David Barbona,Defensa y Justicia,away,0,2
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_1TFqG2,David Fernandez,Defensa y Justicia,away,0,3
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2j4Vzq,Elias Pereyra,Defensa y Justicia,away,0,1
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_3HdfVG,Emiliano Amor,Defensa y Justicia,away,1,34
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_0CoDTg,Esteban Lucero,Defensa y Justicia,away,1,38
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2vSGRb,Facundo Altamira,Defensa y Justicia,away,0,3
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_21aKQT,Facundo Mino,Deportivo Riestra,home,1,33
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2wyMSd,Gabriel Obredor,Deportivo Riestra,home,0,2
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_1CLF1j,Hector Martinez,Defensa y Justicia,away,1,36
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2hE23W,Ignacio Arce,Deportivo Riestra,home,1,11
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2u9RmM,Ivan Lopez,Deportivo Riestra,home,0,0
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_1ZsIeq,Jonatan Goitia,Deportivo Riestra,home,1,73
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_4RjjYt,Jonathan Herrera,Deportivo Riestra,home,1,106
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_0FJbuK,Juan Cruz Randazzo,Deportivo Riestra,home,0,1
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_3lcFKJ,Juan Gutierrez,Defensa y Justicia,away,0,3
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_3Xo6We,Juan Miritello,Defensa y Justicia,away,1,107
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_3sHKHi,Julian Alejo Lopez,Defensa y Justicia,away,0,2
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_08WDh2,Lautaro Amade,Defensa y Justicia,away,0,0
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_1pc7aP,Leonardo Landriel,Deportivo Riestra,home,0,2
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2JMaoS,Lucas Souto,Defensa y Justicia,away,1,32
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_1ZDLjj,Mariano Bracamonte,Deportivo Riestra,home,0,1
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2Vtoak,Mateo Aguiar,Defensa y Justicia,away,0,2
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_016O0E,Mateo Ramirez,Deportivo Riestra,home,0,2
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_4RAjIV,Miguel Barbieri,Deportivo Riestra,home,1,37
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_0ZcWJC,Nazareno Roselli,Defensa y Justicia,away,0,1
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_12pouK,Nicolas Benegas,Deportivo Riestra,home,0,3
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_19ULPU,Nicolas Sansotre,Deportivo Riestra,home,1,51
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_08sFr2,Nicolas Watson,Deportivo Riestra,home,0,2
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_2iziuW,Pablo Monje,Deportivo Riestra,home,1,75
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_3ODAc5,Pedro Ramirez,Deportivo Riestra,home,1,59
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_4UmTx2,Rodrigo Gallo,Deportivo Riestra,home,0,1
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_0BJM1s,Rodrigo Sayavedra,Deportivo Riestra,home,0,1
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_07rsoz,Ruben Botta,Defensa y Justicia,away,1,105
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_4FS6tr,Santiago Sosa,Defensa y Justicia,away,1,75
m_20gfAy,2026-01-29,2026-01-29T20:00:00Z,p_3gzo7L,Éver Banega,Defensa y Justicia,away,0,2
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_3xub3o,Agustin Cardozo,Lanús,home,1,66
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_3rOLlc,Agustin Colazo,Unión,away,1,106
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_3dgI1a,Agustin Medina,Lanús,home,1,64
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_4UExdP,Bruno Cabrera,Lanús,home,0,3
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_2msaJ0,Bruno Pitton,Unión,away,1,38
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_0pxwpN,Carlos Roberto Izquierdoz,Lanús,home,1,34
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_3woyik,Cristian Alberto Tarragona,Unión,away,1,104
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_07Ga56,Diego Diaz,Unión,away,0,3
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_1pyxN1,Dylan Aquino,Lanús,home,0,3
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_1Dr7TL,Eduardo Salvio,Lanús,home,1,83
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_2hA19F,Emiliano Alvarez,Unión,away,0,1
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_0CHQCV,Emilio Giaccone,Unión,away,0,2
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_0sA41F,Federico Gomes Gerth,Unión,away,0,0
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_4NdBtx,Felipe Pena Biafore,Lanús,home,0,2
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_2zeYkR,Franco Fragapane,Unión,away,0,2
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_3QfGtH,Franco Petroli,Lanús,home,0,0
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_45uQz6,Franco Watson,Lanús,home,0,2
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_1va0ir,Gonzalo Perez,Lanús,home,0,1
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_2YLj3q,Jose Maria Canale,Lanús,home,1,36
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_3c6pcI,Juan Pablo Luduena,Unión,away,0,1
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_1h4yOi,Julián Palacios,Unión,away,1,72
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_1A84Jv,Lautaro Vargas,Unión,away,1,32
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_0MwF8F,Lucas Besozzi,Lanús,home,0,2
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_2jiARu,Maizon Rodriguez,Unión,away,1,34
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_32gEeN,Marcelino Moreno,Lanús,home,1,85
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_3ybBVT,Marcelo Estigarribia,Unión,away,0,3
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_2vkqTj,Mateo Del Blanco,Unión,away,1,78
m_431211,2026-01-29,2026-01-29T22:15:00Z,p_0yyPLQ,Matias Mansilla,Unión,away,1,11
